Smiles,standard_smiles
CNC1=C2C[N+](CC=C1)N(CNC(C)OCC=CCCl)N=C2C,CNC1=C2C[N+](CC=C1)N(CNC(C)OCC=CCCl)N=C2C
OCCNC1=N[S+]CNC=CC=C(Cl)N[N+]C=C2C=CC[S-]=C21,OCCNC1=N[S+]CNC=CC=C(Cl)N[N+]C=C2C=CC[S-]=C21
ClNOCNC#Cc1ccccc1[O+]N=NC1=C=CC(Cl)=C1,ClNOCNC#Cc1ccccc1[O+]N=NC1=C=CC(Cl)=C1
NOCCCc1ccccc1N=Nc1ccc(Cl)cc1,NOCCCc1ccccc1N=Nc1ccc(Cl)cc1
N=[N+]=C(C=CC=CC1=C(Cl)C=[S-]1)NCCO,N=[N+]=C(C=CC=CC1=C(Cl)C=[S-]1)NCCO
N=NOCCNCC1[C-]=C=CC=C1N=CNc1cc(Cl)c2cc1-2,N=NOCCNCC1[C-]=C=CC=C1N=CNc1cc(Cl)c2cc1-2
CC=CC=CC(CNCCO)=NC(Cl)NCC1=[S-]=CC(Cl)=CC1,CC=CC=CC(CNCCO)=NC(Cl)NCC1=[S-]=CC(Cl)=CC1
C=C(Cl)C(Cl)=CCN=NC1=CC#[S-]C=C1C(=N)NCCO,C=C(Cl)C(Cl)=CCN=NC1=CC#[S-]C=C1C(=N)NCCO
[O-]N=NN=CNCCO,[O-]N=NN=CNCCO
OCCNC12C3=C[S+]1(=C2CCl)C=CC=C3,OCCNC12C3=C[S+]1(=C2CCl)C=CC=C3
C=C=C(O)C(Cl)=CCNC(N=NCC)=NC=CC=CC1=CO1,C=C=C(O)C(Cl)=CCNC(N=NCC)=NC=CC=CC1=CO1
[N-]=NC1[C-]=CC=CC1=CCNCCO,[N-]=NC1[C-]=CC=CC1=CCNCCO
C=C(Cl)C(Cl)=CC=CNCNOCC[S-]1=NC2C=CC=CC=12,C=C(Cl)C(Cl)=CC=CNCNOCC[S-]1=NC2C=CC=CC=12
ClC=CC=C[N+]=Nc1nc(NCCl)c2ccccc2n1,ClC=CC=C[N+]=Nc1nc(NCCl)c2ccccc2n1
CCN=NC(=N)Oc1ccccc1N=Cc1ccc(Cl)c(O)c1,CCN=NC(=N)Oc1ccccc1N=Cc1ccc(Cl)c(O)c1
OCCN=NC(N=[PH]=CC=CCl)=NCl,OCCN=NC(N=[PH]=CC=CCl)=NCl
OCCNCc1ccccc1N=Nc1ccc(Cl)c(Cl)c1,OCCNCc1ccccc1N=Nc1ccc(Cl)c(Cl)c1
CC=CCC#[N+]CCNc1cc(Cl)c(Cl)cc1NS[N+]=NCCO,CC=CCC#[N+]CCNc1cc(Cl)c(Cl)cc1NS[N+]=NCCO
CC[S+]C(=N[N+])C1(CN=NC2=CC2C(C)Cl)CC=CCO1,CC[S+]C(=N[N+])C1(CN=NC2=CC2C(C)Cl)CC=CCO1
CC[N+]=NC(=N)Oc1ccccc1[B-]=CNc1ccc(Cl)c(Cl)c1,CC[N+]=NC(=N)Oc1ccccc1[B-]=CNc1ccc(Cl)c(Cl)c1
OCCNC=NCN=Nc1ccccc1,OCCNC=NCN=Nc1ccccc1
C=C(Cl)C(Cl)=CCN=NCN[O+]1c2ccccc21,C=C(Cl)C(Cl)=CCN=NCN[O+]1c2ccccc21
CC=C(Cl)C(Cl)CN=Nc1ccccc1C(=N)NCCO,CC=C(Cl)C(Cl)CN=Nc1ccccc1C(=N)NCCO
C=C(Cl)C(Cl)=CCN=N,C=C(Cl)C(Cl)=CCN=N
OCCN=NC(=NC=C1C=CC=CC1)NC=CC=C(Cl)C=PCCl,OCCN=NC(=NC=C1C=CC=CC1)NC=CC=C(Cl)C=PCCl
CN=[N-],CN=[N-]
[C+]C(=[S-]#CC=CNC1(Cl)C2=C=CC(N)=C(NCC)C21)C(=C)Cl,[C+]C(=[S-]#CC=CNC1(Cl)C2=C=CC(N)=C(NCC)C21)C(=C)Cl
CC=[S-]=C(CN=CNC(C)=C(C)[P-]#CCl)C(C)NCCO,CC=[S-]=C(CN=CNC(C)=C(C)[P-]#CCl)C(C)NCCO
CC(Cl)=CCNC(=N)NOC1(C)C[C-]=C(CN=[N-])C1,CC(Cl)=CCNC(=N)NOC1(C)C[C-]=C(CN=[N-])C1
OCCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2c1=[O+]CC(=S)C=2,OCCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2c1=[O+]CC(=S)C=2
[C-]#C[B-]NCN=C1CC(N=[N-])CCOCCN1,[C-]#C[B-]NCN=C1CC(N=[N-])CCOCCN1
NC1=NC(Nc2ccc(Cl)c([P+])c2)=N[S-]2=C(CCO)C=CC=C12,NC1=NC(Nc2ccc(Cl)c([P+])c2)=N[S-]2=C(CCO)C=CC=C12
OCCNC(=C[O+]=NC1=CC=C(Cl)C1=[O+]Cl)C1=CC=CCO1,OCCNC(=C[O+]=NC1=CC=C(Cl)C1=[O+]Cl)C1=CC=CCO1
ClCCOC[N+]=Nc1ccccc1C=NCNCC(Cl)CCl,ClCCOC[N+]=Nc1ccccc1C=NCNCC(Cl)CCl
CC1OCNC1N=N[P+]=CC=CCCl,CC1OCNC1N=N[P+]=CC=CCCl
CC1C=CC=[SH]2=C1C(NC=C=C(Cl)CCl)[S-]=CN2CO,CC1C=CC=[SH]2=C1C(NC=C=C(Cl)CCl)[S-]=CN2CO
CC=CCN=Nc1nc(NCCO)c2ccccc2n1,CC=CCN=Nc1nc(NCCO)c2ccccc2n1
C=C([C-]N=C(C=CC1=S=CC[C+]=C1N)NCCO)C=C(Cl)C=C=[SH]N,C=C([C-]N=C(C=CC1=S=CC[C+]=C1N)NCCO)C=C(Cl)C=C=[SH]N
NN1C2=C=CC=S=C2C(NCCO)=Nc2cc(Cl)c(Cl)cc21,NN1C2=C=CC=S=C2C(NCCO)=Nc2cc(Cl)c(Cl)cc21
NCC=C=C1C=C=[O+]C(Cl)=C1N=Nc1ccccc1C1=NC(O)CN1,NCC=C=C1C=C=[O+]C(Cl)=C1N=Nc1ccccc1C1=NC(O)CN1
B#CC=CC=CCN=NC1=CC=CC1Cl,B#CC=CC=CCN=NC1=CC=CC1Cl
[B+]C=CC=c1nc(Nc2ccc(Cl)c(Cl)c2)nc(N=NCO)c1=C,[B+]C=CC=c1nc(Nc2ccc(Cl)c(Cl)c2)nc(N=NCO)c1=C
CSN=NC(Cl)=NCCC#[P-]CNc1cccc(Cl)c1,CSN=NC(Cl)=NCCC#[P-]CNc1cccc(Cl)c1
C=C=CCC(N=NCOC)NC=C=C(Cl)C(N)CC,C=C=CCC(N=NCOC)NC=C=C(Cl)C(N)CC
C=C(Cl)C(Cl)=CC=NC1=NC=CC2C=C2C1=[S-]NCCO,C=C(Cl)C(Cl)=CC=NC1=NC=CC2C=C2C1=[S-]NCCO
CC1=S=CC=C1Cl,CC1=S=CC=C1Cl
[B+]=NC1=N[S+]2=CC=CCC=2CC(NCCOC)=N1,[B+]=NC1=N[S+]2=CC=CCC=2CC(NCCOC)=N1
O=C[N+]=NCC=[SH]CO,O=C[N+]=NCC=[SH]CO
OCCCNCC1=NS2=C1C=C(Cl)C(Cl)=CC=CNC=N2,OCCCNCC1=NS2=C1C=C(Cl)C(Cl)=CC=CNC=N2
NC1=CC=C(O)CNC(=NN=Nc2ccc(Cl)c(Cl)c2)C1,NC1=CC=C(O)CNC(=NN=Nc2ccc(Cl)c(Cl)c2)C1
N=[N+]1OC=Nc2c(N3CC=C(Cl)CC3)cccc21,N=[N+]1OC=Nc2c(N3CC=C(Cl)CC3)cccc21
C#CC=CC=CN=NCN=CON,C#CC=CC=CN=NCN=CON
C=C(Cl)C(Cl)=CCN=Nc1nc(NCCO)c2ccccc2n1,C=C(Cl)C(Cl)=CCN=Nc1nc(NCCO)c2ccccc2n1
[N-]=NC1N=C(CCO)C=CC2CC=C21,[N-]=NC1N=C(CCO)C=CC2CC=C21
OCCNC=NN=NC=CC=C1C=C1Nc1ccc(Cl)c(Cl)c1,OCCNC=NN=NC=CC=C1C=C1Nc1ccc(Cl)c(Cl)c1
N=C(NCCO)C1=[S-]=CCC=C1CN=Nc1ccc(Cl)c(Cl)c1,N=C(NCCO)C1=[S-]=CCC=C1CN=Nc1ccc(Cl)c(Cl)c1
[N-]=Nc1nc(CCO)c2ccccc2n1,[N-]=Nc1nc(CCO)c2ccccc2n1
CCCC1[O+]=C=C(C=CCl)N2C=[S-]=C1CCOC=[B-](C)N2,CCCC1[O+]=C=C(C=CCl)N2C=[S-]=C1CCOC=[B-](C)N2
[C+]C=CC=CC=CN=NC(C=CCCl)CCl,[C+]C=CC=CC=CN=NC(C=CCCl)CCl
N[S+]OCC#[S-]=CC=CC=CN=C(Cl)NCC1=[S+]=C(Cl)C=CC1,N[S+]OCC#[S-]=CC=CC=CN=C(Cl)NCC1=[S+]=C(Cl)C=CC1
OCCNc1nc(N=Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,OCCNc1nc(N=Nc2ccc(Cl)c(Cl)c2)nc2ccccc12
N=NCc1ccc(Cl)c(Cl)c1,N=NCc1ccc(Cl)c(Cl)c1
C#CC=CC=CC(N=NSC)Nc1ccc(Cl)c(Cl)c1,C#CC=CC=CC(N=NSC)Nc1ccc(Cl)c(Cl)c1
CCNCc1ccccc1N=CNCC=C(Cl)C1=[S-]C1N,CCNCc1ccccc1N=CNCC=C(Cl)C1=[S-]C1N
N#CC1=[S-]C=CC(Cl)=C1,N#CC1=[S-]C=CC(Cl)=C1
OCc1ccccc1N=NC=NC[P+]NC=CC=CCl,OCc1ccccc1N=NC=NC[P+]NC=CC=CCl
N=C(NCO)c1ccccc1N=NC1=CC=C(Cl)C1Cl,N=C(NCO)c1ccccc1N=NC1=CC=C(Cl)C1Cl
CCN=NC(=NCNC1=CC[SH](Cl)C(Cl)=C1)Oc1ccccc1N,CCN=NC(=NCNC1=CC[SH](Cl)C(Cl)=C1)Oc1ccccc1N
[O-]CC=CN=N[B+]CN=CNCO,[O-]CC=CN=N[B+]CN=CNCO
CC[N+]NC1ONC(NN=NC2=CC=C(C)C2)C12CC=CC=[S-]2,CC[N+]NC1ONC(NN=NC2=CC=C(C)C2)C12CC=CC=[S-]2
OCCNc1nc(N=Nc2ccc(Cl)cc2)nc2ccccc12,OCCNc1nc(N=Nc2ccc(Cl)cc2)nc2ccccc12
CNC(CNCN=Cc1ccccc1N=N)=[S+]#CC=C(CCl)COCl,CNC(CNCN=Cc1ccccc1N=N)=[S+]#CC=C(CCl)COCl
CC=P(=[C+]CC=CCCl)N=NC=C1CP=CC=C1C(=N)NCCO,CC=P(=[C+]CC=CCCl)N=NC=C1CP=CC=C1C(=N)NCCO
CNC1N=C(NCCO)C=CC=C=S=C1C,CNC1N=C(NCCO)C=CC=C=S=C1C
C=CC=CN=NC=C1C=CC=C[C+]1C(=N)NCCO,C=CC=CN=NC=C1C=CC=C[C+]1C(=N)NCCO
OCCN=NC(=Nc1ccccc1)Nc1ccc(Cl)c(Cl)c1,OCCN=NC(=Nc1ccccc1)Nc1ccc(Cl)c(Cl)c1
OCCNc1nc(N=NF)nc2c[o+]ccc12,OCCNc1nc(N=NF)nc2c[o+]ccc12
C=C=CC=C[N+]=N,C=C=CC=C[N+]=N
CC=CC(Cl)=CN=NC(Cl)=Nc1ccccc1,CC=CC(Cl)=CN=NC(Cl)=Nc1ccccc1
CCNC=NC(Cl)N=[N+]c1ccc(Cl)cc1,CCNC=NC(Cl)N=[N+]c1ccc(Cl)cc1
C=CC=CCN=C(N=NCCO)c1ccc(Cl)c(Cl)c1,C=CC=CCN=C(N=NCCO)c1ccc(Cl)c(Cl)c1
C=C1CC1N=Nc1c(C)cccc1C(=N)NCCO,C=C1CC1N=Nc1c(C)cccc1C(=N)NCCO
O[SH]=CNC1=N[C-]C(Nc2ccc(Cl)c(Cl)c2)=NC=CC=CC1=[S-],O[SH]=CNC1=N[C-]C(Nc2ccc(Cl)c(Cl)c2)=NC=CC=CC1=[S-]
CC=C(Cl)CC=[N+]=NC1=NC2=CC=CC=[S+](C=N1)NCOC2,CC=C(Cl)CC=[N+]=NC1=NC2=CC=CC=[S+](C=N1)NCOC2
NC(CCOC1=C(N)C=CCO1)=NN=NC(C=CCl)C=CCl,NC(CCOC1=C(N)C=CCO1)=NN=NC(C=CCl)C=CCl
OCCNC1C(=[S-])c2ccc1nc2,OCCNC1C(=[S-])c2ccc1nc2
CCOCCNC(C[b-]1ccccc1N=N)=NCC(N)C=C(Cl)CCl,CCOCCNC(C[b-]1ccccc1N=N)=NCC(N)C=C(Cl)CCl
C=C=CC(CN=NCCF)C(C)NCON,C=C=CC(CN=NCCF)C(C)NCON
OCN=NC(=Nc1ccccc1)Nc1ccc(Cl)c(Cl)c1,OCN=NC(=Nc1ccccc1)Nc1ccc(Cl)c(Cl)c1
CC=CC=C(CC(=NCNC1(C)OCC=C(Cl)C1Cl)NCC)N=N,CC=CC=C(CC(=NCNC1(C)OCC=C(Cl)C1Cl)NCC)N=N
CC[N+]=NC1ONC(Nc2ccc(Cl)c(Cl)c2)=Nc2cccc1c2,CC[N+]=NC1ONC(Nc2ccc(Cl)c(Cl)c2)=Nc2cccc1c2
[N-]=NC1ON=[O+]C(Nc2ccc(Cl)c(Cl)c2)=Nc2ccccc21,[N-]=NC1ON=[O+]C(Nc2ccc(Cl)c(Cl)c2)=Nc2ccccc21
OCN1CC2=[SH]C=CC=C2N=C1c1ccc(Cl)c(Cl)c1,OCN1CC2=[SH]C=CC=C2N=C1c1ccc(Cl)c(Cl)c1
NC1C=CC=C2N=C(C=CC=CC1Cl)N=C2N=[N+]CO,NC1C=CC=C2N=C(C=CC=CC1Cl)N=C2N=[N+]CO
OCCN=NC(=Nc1ccccc1)Nc1ccc(Cl)c([P+]Cl)c1,OCCN=NC(=Nc1ccccc1)Nc1ccc(Cl)c([P+]Cl)c1
OCCNC=NCN=NC=CC=CC=C=C(Cl)c1ccc(Cl)c(Cl)c1,OCCNC=NCN=NC=CC=CC=C=C(Cl)c1ccc(Cl)c(Cl)c1
CC=CC=CCN=C(N=NCCO)Nc1ccc(Cl)c(Cl)c1,CC=CC=CCN=C(N=NCCO)Nc1ccc(Cl)c(Cl)c1
CC=CC=C(CN=CNc1ccc(Cl)c(Cl)c1)C[N+](=N)SCCO,CC=CC=C(CN=CNc1ccc(Cl)c(Cl)c1)C[N+](=N)SCCO
N=[N+]=C(N=C(Cl)c1ccccc1)Nc1cccc(Cl)c1,N=[N+]=C(N=C(Cl)c1ccccc1)Nc1cccc(Cl)c1
C#[S-]=C1C(=CC=C)N=CN=C1Nc1ccc(Cl)c(Cl)c1,C#[S-]=C1C(=CC=C)N=CN=C1Nc1ccc(Cl)c(Cl)c1
OCCNC=NN=NCC#[B-]CC=CCNC#[S-]=C(CCl)CC[S+],OCCNC=NN=NCC#[B-]CC=CCNC#[S-]=C(CCl)CC[S+]
COCCNC(=N)c1ccccc1N=NCC=C(Cl)C=CCl,COCCNC(=N)c1ccccc1N=NCC=C(Cl)C=CCl
FNC1ONN(c2ccc(Cl)cc2)C=NC2=CC=C=S=C21,FNC1ONN(c2ccc(Cl)cc2)C=NC2=CC=C=S=C21
OC[N+]=NC12CC=CC1(N=C(Cl)NI)C2,OC[N+]=NC12CC=CC1(N=C(Cl)NI)C2
CC1=C(N=NC2CC2Cl)C(C)(NCCO)NCC=C1,CC1=C(N=NC2CC2Cl)C(C)(NCCO)NCC=C1
N=C(NCCO)c1ccccc1N=NC1=C(Cl)C(Cl)=CC1,N=C(NCCO)c1ccccc1N=NC1=C(Cl)C(Cl)=CC1
N=C(NCCO)c1ccccc1N=N[N+]C(C=CCl)=CC[B+]Cl,N=C(NCCO)c1ccccc1N=N[N+]C(C=CCl)=CC[B+]Cl
CC(Cl)C=CC=CNc1ccccc1N=N[PH]#CN=CCl,CC(Cl)C=CC=CNc1ccccc1N=N[PH]#CN=CCl
C=CC1=S=NC=NC1=CC=CCC=C(Cl)C(Cl)NCCO,C=CC1=S=NC=NC1=CC=CCC=C(Cl)C(Cl)NCCO
COCN=NC12C=CC=CCN=NC(=CN1)C(Cl)=C2,COCN=NC12C=CC=CCN=NC(=CN1)C(Cl)=C2
N[S-]1=CC=CCC=1CC(=NCNC1=CC=C(Cl)[C-](Cl)C1)NCCO,N[S-]1=CC=CCC=1CC(=NCNC1=CC=C(Cl)[C-](Cl)C1)NCCO
C#CC=CC=C[N+]=C(N=NCOCC)Nc1ccc(Cl)c(Cl)c1,C#CC=CC=C[N+]=C(N=NCOCC)Nc1ccc(Cl)c(Cl)c1
C=C(Cl)C=CC=CNC(Cl)N=NCCO,C=C(Cl)C=CC=CNC(Cl)N=NCCO
C=CC=C[N+]#CN=NCN=CNCCO,C=CC=C[N+]#CN=NCN=CNCCO
CCC(CN=Nc1ccc(Cl)c(Cl)c1)[S+](=N)NCCO,CCC(CN=Nc1ccc(Cl)c(Cl)c1)[S+](=N)NCCO
[B+]OCCNC=NCN=N[O+]C1=BC=C=CC1Nc1ccc(Cl)c(Cl)c1,[B+]OCCNC=NCN=N[O+]C1=BC=C=CC1Nc1ccc(Cl)c(Cl)c1
CC=CC=S=C1CN=CNC(=CC=CCl)C=C(Cl)C1NCON,CC=CC=S=C1CN=CNC(=CC=CCl)C=C(Cl)C1NCON
CC=C(CC(O)=NCN=Nc1ccc(Cl)c(Cl)c1)NCC,CC=C(CC(O)=NCN=Nc1ccc(Cl)c(Cl)c1)NCC
C=C1C=CN=C(N=NCC=C(Cl)C(=C)Cl)N=C=[C-]NCCOC=C1,C=C1C=CN=C(N=NCC=C(Cl)C(=C)Cl)N=C=[C-]NCCOC=C1
ClC1=C([N+]=Nc2ccccc2C2=NOCCN2)C(Cl)C=C1,ClC1=C([N+]=Nc2ccccc2C2=NOCCN2)C(Cl)C=C1
CC1=C2C(NCCO)=NCNC3=CC=C(C2=[S-]=CC=C1)C3Cl,CC1=C2C(NCCO)=NCNC3=CC=C(C2=[S-]=CC=C1)C3Cl
C=C(Cl)[C-]C([P-])=CC=CNOc1nc(CC=CC)cc(N=[N+]CC)n1,C=C(Cl)[C-]C([P-])=CC=CNOc1nc(CC=CC)cc(N=[N+]CC)n1
CC=Cc1nc(N=NCO)c2ccccc2n1,CC=Cc1nc(N=NCO)c2ccccc2n1
C=C(Cl)C=CC#C[O+]NCN=CC1=[S-]#CC=CNC1,C=C(Cl)C=CC#C[O+]NCN=CC1=[S-]#CC=CNC1
N=C(NCCO)c1cccc(Cl)c1N=NC1=CC=C(Cl)C1,N=C(NCCO)c1cccc(Cl)c1N=NC1=CC=C(Cl)C1
[N-]=Nc1nc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12,[N-]=Nc1nc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12
[N-]=NC1ONC(N=[SH]2=CC=C(Cl)C(Cl)=C2)=NC2=CC[O+]=C=C21,[N-]=NC1ONC(N=[SH]2=CC=C(Cl)C(Cl)=C2)=NC2=CC[O+]=C=C21
CC=CC=C(N=[N+]NC(C=CCl)=CC=CCl)C(=N)[S-]CCO,CC=CC=C(N=[N+]NC(C=CCl)=CC=CCl)C(=N)[S-]CCO
N=[N+](Cl)[C-]c1ccc(Cl)cc1,N=[N+](Cl)[C-]c1ccc(Cl)cc1
[N-]=N,[N-]=N
B=C1CC(N=Nc2ccccc2C(=N)NCCO)C(C)=C1Cl,B=C1CC(N=Nc2ccccc2C(=N)NCCO)C(C)=C1Cl
CCC[C+]=CCN=NC=CC=C(C)C(C)Cl,CCC[C+]=CCN=NC=CC=C(C)C(C)Cl
Nc1ccccc1C(=[N+]=NCNc1ccc(Cl)c(Cl)c1)NCCO,Nc1ccccc1C(=[N+]=NCNc1ccc(Cl)c(Cl)c1)NCCO
CCCONC=NCBN=NC=CC=CCNc1ccc([S+])c(Cl)c1,CCCONC=NCBN=NC=CC=CCNc1ccc([S+])c(Cl)c1
N=C(NCCO)C1=C=NCC=C1N=NC=CC=C(Cl)CCCl,N=C(NCCO)C1=C=NCC=C1N=NC=CC=C(Cl)CCCl
C=CC=CCN=NC(=NP1C=C1NCCO)Nc1ccc(Cl)c(Cl)c1,C=CC=CCN=NC(=NP1C=C1NCCO)Nc1ccc(Cl)c(Cl)c1
CC1=CC=[S+]=C2CCNC(CO)=NC1C2NCCBr,CC1=CC=[S+]=C2CCNC(CO)=NC1C2NCCBr
OCCNCc1ccccc1N=NCC=C(Cl)CCCl,OCCNCc1ccccc1N=NCC=C(Cl)CCCl
[S+]=C1CC=C(Cl)C1=CCl,[S+]=C1CC=C(Cl)C1=CCl
[N-]C(Cl)C1=CC[C+](CN=NCCO)NC=CC=C1C=CN,[N-]C(Cl)C1=CC[C+](CN=NCCO)NC=CC=C1C=CN
CCN=NC(ON)c1ccccc1C1C=C(Cl)C(Cl)=C1,CCN=NC(ON)c1ccccc1C1C=C(Cl)C(Cl)=C1
N=C(NCCOCl)c1ccccc1N=Nc1cccc(Cl)c1,N=C(NCCOCl)c1ccccc1N=Nc1cccc(Cl)c1
C=C(Cl)C(Cl)=CCN=NC(N=CNCCO)=NC=C=[SH]C#[O+],C=C(Cl)C(Cl)=CCN=NC(N=CNCCO)=NC=C=[SH]C#[O+]
[N-]=NC1C2=CC=C1C=C2,[N-]=NC1C2=CC=C1C=C2
N=C[S+]1=C(CN=CNc2ccc(Cl)c(Cl)c2)CC=C[B+]1,N=C[S+]1=C(CN=CNc2ccc(Cl)c(Cl)c2)CC=C[B+]1
CC(=CC=C(Cl)CCl)N=Nc1ccccc1C(=N)NCCO,CC(=CC=C(Cl)CCl)N=Nc1ccccc1C(=N)NCCO
CC=C(Cl)CNC=Nc1ccccc1C(CCOCl)=S=N,CC=C(Cl)CNC=Nc1ccccc1C(CCOCl)=S=N
CC=CC=NCC=CCCN=CN=NCOC,CC=CC=NCC=CCCN=CN=NCOC
C=CCNC1=NC(NC=NCC=C(Cl)C(=C)Cl)C2=[S+]=C1C=C2,C=CCNC1=NC(NC=NCC=C(Cl)C(=C)Cl)C2=[S+]=C1C=C2
CCC(=CCNC(N)=Nc1ccccc1N=NCO)CCl,CCC(=CCNC(N)=Nc1ccccc1N=NCO)CCl
C=CC=CCN=NN=P1=CC=C(Cl)C(Cl)=C1,C=CC=CCN=NN=P1=CC=C(Cl)C(Cl)=C1
N=C(N[O-])c1ccccc1N=Nc1ccc(Cl)c(Cl)c1,N=C(N[O-])c1ccccc1N=Nc1ccc(Cl)c(Cl)c1
C=C(Cl)C(Cl)=CC(Nc1nc(N=NCC)c2ccccc2n1)OC,C=C(Cl)C(Cl)=CC(Nc1nc(N=NCC)c2ccccc2n1)OC
C=Cc1cc1=[N+]=NC(Cl)Nc1ccc(Cl)cc1,C=Cc1cc1=[N+]=NC(Cl)Nc1ccc(Cl)cc1
CCNC=NCN=Nc1ccccc1,CCNC=NCN=Nc1ccccc1
N=NN=C(N=C(NCCO)c1ccccc1)Nc1ccc(Cl)cc1,N=NN=C(N=C(NCCO)c1ccccc1)Nc1ccc(Cl)cc1
C=C1C=C=[N+]=C1OC(=NN=NC1=C=CC=C(Cl)C1Cl)NC=BC,C=C1C=C=[N+]=C1OC(=NN=NC1=C=CC=C(Cl)C1Cl)NC=BC
C=C=CN=C(N=[N+]=C(Cl)C=CC)NC=CCBr,C=C=CN=C(N=[N+]=C(Cl)C=CC)NC=CCBr
CC(=CC=C(Cl)CCl)NCN=C1CCOCC(N=NC[P+])=CC=[SH]C1,CC(=CC=C(Cl)CCl)NCN=C1CCOCC(N=NC[P+])=CC=[SH]C1
C[C+]COCNCc1ccccc1N=NC([P+])Nc1ccc(Cl)c(Cl)c1,C[C+]COCNCc1ccccc1N=NC([P+])Nc1ccc(Cl)c(Cl)c1
ClC1=CC2=CC(=[S+]1Cl)CC=CC=C1CN=CN([C+]2)NOCCN1,ClC1=CC2=CC(=[S+]1Cl)CC=CC=C1CN=CN([C+]2)NOCCN1
[C+]#CCc1ccccc1N=NSNCC=CCCl,[C+]#CCc1ccccc1N=NSNCC=CCCl
[O-]C1CC(N=NCO)=NC(Nc2ccc(Cl)c(Cl)c2)=N1,[O-]C1CC(N=NCO)=NC(Nc2ccc(Cl)c(Cl)c2)=N1
ON=N[C+]NCC=CC=CC[C+]CC=CCCl,ON=N[C+]NCC=CC=CC[C+]CC=CCCl
[C-]c1ccc(Nc2nc(N=[N+]CO)c3ccccc3n2)cc1Cl,[C-]c1ccc(Nc2nc(N=[N+]CO)c3ccccc3n2)cc1Cl
OCCNCc1ccccc1N=NCC=CCCl,OCCNCc1ccccc1N=NCC=CCCl
CCC1(N)C2=[SH]1(C=C(C)CCl)C=NC2,CCC1(N)C2=[SH]1(C=C(C)CCl)C=NC2
CN=NC(CC#N)Nc1ccc(Cl)c(Cl)c1,CN=NC(CC#N)Nc1ccc(Cl)c(Cl)c1
C=CC=CCN=NC(Cl)NC=CC1=CC(Cl)=C1,C=CC=CCN=NC(Cl)NC=CC1=CC(Cl)=C1
Clc1ccc(NCN=N[C-]C=Nc2ccccc2)cc1Cl,Clc1ccc(NCN=N[C-]C=Nc2ccccc2)cc1Cl
OCCNC(=S)C1=CC=CCB1[N+]=NC1=CC=C(Cl)C(Cl)=[B-]1,OCCNC(=S)C1=CC=CCB1[N+]=NC1=CC=C(Cl)C(Cl)=[B-]1
[N-]=NC[P+]c1ccc(Cl)c(Cl)c1,[N-]=NC[P+]c1ccc(Cl)c(Cl)c1
[N-]=NC1=NC2=CC=CC=CCNC2=N1,[N-]=NC1=NC2=CC=CC=CCNC2=N1
CC=C[P-](Cl)C(Cl)=CCN=C(N=NCC)Oc1ccccc1N,CC=C[P-](Cl)C(Cl)=CCN=C(N=NCC)Oc1ccccc1N
NC(=NC1=CC=C[SH]=C1CNCCO)c1ccc(Cl)c(Cl)c1,NC(=NC1=CC=C[SH]=C1CNCCO)c1ccc(Cl)c(Cl)c1
CC1C=C(Cl)C=CCN=NC=CC1C(=N)N=[N+]CO,CC1C=C(Cl)C=CCN=NC=CC1C(=N)N=[N+]CO
COCN=NCNCC=CCl,COCN=NCNCC=CCl
CO[N+]=NC1=NC(N)C1=CCF,CO[N+]=NC1=NC(N)C1=CCF
CCN=NC(ON)c1ccccc1N=C[O+](N)c1ccc(Cl)c(Cl)c1,CCN=NC(ON)c1ccccc1N=C[O+](N)c1ccc(Cl)c(Cl)c1
CCNC1=NC(N=[N+]CC=C[N-]CCl)B=CC=CC=C1,CCNC1=NC(N=[N+]CC=C[N-]CCl)B=CC=CC=C1
CC=CC[N+]=N[N+](=[B-]N=C(C)NCCO)Nc1ccc(Cl)c(Cl)c1,CC=CC[N+]=N[N+](=[B-]N=C(C)NCCO)Nc1ccc(Cl)c(Cl)c1
C=CCC=C=C(CN=NC(=C)CCl)C(=N)NCCO,C=CCC=C=C(CN=NC(=C)CCl)C(=N)NCCO
CC=CC=C(CN=CNC1=CC=C(Cl)C1)C(=[N+]=N)NCCO,CC=CC=C(CN=CNC1=CC=C(Cl)C1)C(=[N+]=N)NCCO
C=CC(=CCBr)NCN=C(NCCO)c1ccccc1N=[N-],C=CC(=CCBr)NCN=C(NCCO)c1ccccc1N=[N-]
C=NOC(CCC(=C)CN=CNc1bc(Cl)c(Cl)cc1)N=NCC,C=NOC(CCC(=C)CN=CNc1bc(Cl)c(Cl)cc1)N=NCC
CC=CC=C(CC(=NCNC1C=CC(Cl)=C1)NCCOCl)N=[N-],CC=CC=C(CC(=NCNC1C=CC(Cl)=C1)NCCOCl)N=[N-]
ClC1=C2C=CC=CCC=NCC2=[SH]CC=C1,ClC1=C2C=CC=CCC=NCC2=[SH]CC=C1
N#CN=C(N=NCO)Nc1ccc(Cl)c(Cl)c1,N#CN=C(N=NCO)Nc1ccc(Cl)c(Cl)c1
