smiles,max_tanimoto,novel
[C-]=C=C(Cl)C(Cl)[C-]=C=CNC(N)=Nc1ccccc1[P-]NCCO,1.0,False
[B-]C=CCOCCNC1CC(=CCl)Nc2ccccc21,1.0,False
C=C=C[N+]C1CC=NC(C2C(Cl)=CC=C2NCCO)=N1,1.0,False
NC1=CC(c2nc(NCCO)c3ccccc3n2)=C1,1.0,False
C=[C-]CCl,1.0,False
C=CCC(=C)C(Cl)C=CC1=NCN1NCCON,1.0,False
CCCc1cc(O)cc(O)c1C(=O)NCC[C@H](C)O,1.0,False
COC/C(C)=C/COC(=O)CCCc1c[nH]c2ccccc12,1.0,False
COCCNC1=NN(C(=CC=CCl)CCl)Nc2ccccc21,1.0,False
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OC)c(OC)c1,1.0,False
OCCNc1nc(NPc2ccc(Cl)c(Cl)c2)nc2ccccc12,1.0,False
O=C(CSc1nccn2nc(-c3ccc(Cl)cc3)cc12)Nc1ccc(F)cc1F,1.0,False
COc1cc(Br)c(CN[C@@H](C)[C@@H](O)c2ccc(C)cc2)cc1OC,1.0,False
CC=CC(Cl)=CCNC1=Nc2ccccc2CN(CCO)N1,1.0,False
C=CSNc1ccc(Cl)c([P+]Cl)c1,1.0,False
OCCNc1nc(NCc2ccc(Cl)c(Cl)c2)nc2ccccc12,1.0,False
COc1ccc(NC(C)=O)c(NC(=O)CSc2nccn2-c2cc(C)ccc2C)c1,1.0,False
FC(F)Oc1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,1.0,False
NCCC=CC=CC#CCCCl,1.0,False
Cc1ccc(Nc2nc(-c3ccccc3)cs2)cc1C,1.0,False
CCCCn1c(=N)n(C[C@H](O)COc2ccccc2C)c2ccccc21,1.0,False
COc1cc(-c2nc(-c3ccccc3)c(-c3ccc(O)cc3)[nH]2)cc(OC)c1OC,1.0,False
NC(=NC1=CCC=CC1NCCO)NCC=CI,1.0,False
Oc1ccc(CN2CCN(Cc3ccc(Br)cc3)CC2)cc1,1.0,False
[O-]c1ccccc1Cl,1.0,False
COc1ccc2c(COC(=O)CCC(C)C)cc(=O)oc2c1,1.0,False
OC=CC=CN=CC(O)CNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,1.0,False
COc1ccc(CNC(C)C(O)c2ccccc2)c(F)c1OC,1.0,False
NC1=CCN(C2(N)N=C(NCCO)c3ccccc32)C(Cl)C1,1.0,False
OCCNC=NC=NC1=C=CC1NCC=CBr,1.0,False
C=CC[NH+](CC=C)Cc1c(C)[nH]c2ccc(C)cc2c1=O,1.0,False
NC=CC=CC=COCCNCC1C=CO1,1.0,False
ClC1C2=NCNC1OCC=CC=CC2,1.0,False
COc1cccc(F)c1CNCC12CC3CC(CC(O)(C3)C1)C2,1.0,False
CC(C)[C@@H](NC(=O)Nc1ccc(Cl)c(Cl)c1)C(N)=O,1.0,False
COC(=O)CCCC(=O)Nc1nnc(Cc2ccc(OC)cc2)s1,1.0,False
ClCN(Cl)C=CCNc1ncc2ccccc2n1,1.0,False
CCOC(=O)c1nc(NC(=O)Nc2ccccc2C)sc1C,1.0,False
C=C1C=C(Cl)C(Cl)=CC2=NC(=C1)N(COCC#CC=CC=CCOC)C=N2,1.0,False
OCCNC1=NC=NC(NC=CC=C(Cl)CF)C=CC=C1,1.0,False
COc1cc(SC)ccc1C(=O)N1CCC(=O)C(C)C1,1.0,False
CC(F)(F)c1cccc(NC(=O)c2cc(Cl)ccc2N)c1,1.0,False
CC=CC=CPN=CN=C(C)NC=C1C=[PH]=C(Cl)C(Cl)=C1,1.0,False
CNc1ccccc1CN1CCC(O)(Cc2cccc(F)c2)CC1,1.0,False
ClCNC=NCSNc1ccc(Cl)cc1,1.0,False
Cc1cc(Nc2cccc(O)c2)c2cc(Cl)ccc2n1,1.0,False
CC(NCc1ccc(O)c(F)c1)c1ccccc1Cl,1.0,False
OCCN1C=NC(NC=C2C=[PH]=CC(Cl)=C2)[N-]Nc2ccccc21,1.0,False
CCOCCOc1ccc(C(=O)Nc2cc(OC)on2)cc1,1.0,False
OCc1cccc(CCNCc2cc(O)cc(Cl)c2)c1,1.0,False
CC(=CC=CCN)OC=CC=CC#CCl,1.0,False
Clc1ccc(NC2=NC2)cc1Cl,1.0,False
CC(C)=C[C@@H]1[C@H](C(=O)OCc2ccccc2C#N)C1(C)C,1.0,False
CCN(CC)c1ccc(NC(=O)c2cc(C)c(C)s2)cc1,1.0,False
C=C[C@@H](O)C[N@@H+](C)CCc1c[nH]c2ccccc12,1.0,False
C=C(Cl)C(Cl)=CCNc1nc(NCCO)c2ccccc2n1,1.0,False
C=C(C)CON=Cc1cc(Cl)c(O)c(OC)c1,1.0,False
CCCCC1=C(N)CN(Cl)Cc2ccccc2N=CNCC=C(O)CCN1,1.0,False
ClCNCc1bcc(Cl)cc1,1.0,False
CC=C(C=C(C)CC#CF)Nc1nc(NCCO)c2ccccc2n1,1.0,False
COc1c(O)ccc2c(=O)c3c(O[C@@H](C)CON)cc(O)cc3oc12,1.0,False
[B-]=C=CC1CC(NCCO)=NCNC2=CC(=N1)C(Cl)=C2,1.0,False
NC1CCONC2(CC(Cl)C(=C=[B-]CCl)CN2)[P-]2=CC=CC=C12,1.0,False
Cc1ncnc(N)c1-c1ccc(OCCC(C)C)cc1,1.0,False
CCCN(C)Cc1cc(OC)c2c(c1)OCO2,1.0,False
ClC=CCOCCCN1CC=NC=C1Cl,1.0,False
CC=C(Cl)C(Cl)=C=C1CC[O+]Cc2ccccc2N=CN1,1.0,False
C=C(Cl)CN=C=NC(C)=CC=CC1=NC(C=CCN)CC(CCON)=N1,1.0,False
O=C(/C=C\c1ccc(O)cc1)OCCC(F)(F)F,1.0,False
CCN(CC)C(=O)Cc1ccc(NC(=O)c2cccs2)cc1,1.0,False
[C-]1=CC2CC2=CC1,1.0,False
CC#CC(=O)N[C@@H](CCCC)Cc1c[nH]c2ccccc12,1.0,False
ClOCCC1=NCN(c2ccc(Cl)cc2)NC=C=CC=C1,1.0,False
CCC(CCO)CNC(=O)CCC=CC(C)C,1.0,False
Cc1ccc(NC(=O)Nc2ccc(CO)c(Cl)c2)cc1F,1.0,False
CC=CC=CC(CNCCO)=NCF,1.0,False
OCCNC1=NC(Cl)C(O)=CC=C2NC=NC(=C3C=CC2C3)C1,1.0,False
C=CC=C1NC=NCC(=C=CCC)NCON1C=C,1.0,False
CCCCCCOc1ccc(C(=O)Nc2ccon2)cc1,1.0,False
C=CC=CC(Cl)N=C(C=NC=C=NC)Nc1ccc(Cl)c(C)c1,1.0,False
Cc1ccc(Nc2nc(-c3ccc(O)cc3)cs2)c(C)c1,1.0,False
CC[C@@H](O)CNC(c1ccc(Cl)cc1)c1cccc(C#N)c1,1.0,False
OCCCNc1nc(Nc2ccc(F)cc2F)nc2ccccc12,1.0,False
CC(C)=CCOc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)[C@@H](O)C2=O,1.0,False
CC(=CCNC1=N[N-]C=CC=CC=CC1NCCO)CCl,1.0,False
CCc1cc(NC2=NC3=CC(=C3)C2NCCO)ccc1Cl,1.0,False
CCN1CCC(N2CCC(C(=O)NCCc3cccc(C(C)(C)C)c3)CC2)CC1,1.0,False
C[C@@H](CON)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,1.0,False
CCOC(=O)c1cnc2c(C)cc(C)cc2c1Nc1ccccc1,1.0,False
CO[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,1.0,False
COCC[N@H+](C)CCNc1nc(-c2ccccc2)nc2ccccc12,1.0,False
NC=CC(Cl)=CC=CNC1N=C(NCCO)c2ccccc21,1.0,False
CC=CC=C1N=CN(c2ccc(Cl)c(Cl)c2)N=C1NCCO,1.0,False
CC[C@@H](COc1c(OC)c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c12)OC,1.0,False
CC(=CC=CNC(O)=C=C=CCN)CCl,1.0,False
COc1cc2ccc(=O)oc2cc1O[C@@H](C)CCCC(C)C,1.0,False
CN1C=C(Cl)C(Cl)CC2=NCC=CC1C(CO)NC=N2,1.0,False
CC1CC(NCCO)=NC(NC=CCCl)=N1,1.0,False
CCn1c(SCC(=O)Nc2ccccc2F)nc2ccccc2c1=O,1.0,False
CNCCOCCN(C)C(=O)c1ccc(NC(=O)c2cccs2)cc1,1.0,False
C=CC1N=C(C=C(Cl)CCl)NCN=C2BC(CC)=C1OC2,1.0,False
ClC1=CC=C=[C+]C12Nc1ccccc12,1.0,False
CC(C)(C)CC(C)(C)[NH2+]C[C@@H](O)COc1ccc(Cl)cc1Cl,1.0,False
CC(Cl)=CCNC1C=CC2=CC=C2N1,1.0,False
OCCNC1=C2C=CCN(CC=C1)C2Cl,1.0,False
OCCNC1=NCNC2=CC=C(C2Cl)N2C3CNC34CCC=CC=[B-]=C1NC24,1.0,False
OCNC1C2=N[N+]C=CC=[P-]C3C(=C13)C=CC=CN2,1.0,False
OCCNc1nc2nc3cccc(c13)C#CC=C(C=C(Cl)CCl)N2,1.0,False
CNc1c#cccccnc(NPc2ccc(COCl)c(Cl)c2)n1,1.0,False
COc1ccc(C(C)=O)cc1-n1c(O)c2c(c1O)C1(c3ccccc3)C(=O)C2(c2ccccc2)C(c2ccc(C)cc2)=C1c1ccc(C)cc1,1.0,False
CC=CNOCCNC1C(CC=C[N+]Cl)=Nc2cccc1c2,1.0,False
C=CCCC[C@@H](C)[NH2+]Cc1ccc2cc[nH]c2c1,1.0,False
Clc1ccc(NC2=NC3=CCCN2C=CC=C3)cc1Cl,1.0,False
CC(C=CC=CN)=NCC(C#CCl)=CC=CCl,1.0,False
CCOc1ccc(C2C(C(=O)OC)=CN(CCOC)C=C2C(=O)OC)cc1OC,1.0,False
C[N+]1=NC(NC2=C[B+]C=C(Cl)C2Cl)c2ccccc2C1,1.0,False
[O-]CC=C1C=C=NC(Nc2ccc(Cl)c(Cl)c2)=N1,1.0,False
COC(=O)C1(Cc2cccc(F)c2)CCN(Cc2cc(F)ccc2OC)CC1,1.0,False
OCCNc1=n-c2cc(c2)-c2ccccc2-1,1.0,False
COc1ccc(Br)c(CN2CCN(Cc3cccc(O)c3)CC2)c1,1.0,False
CCC(C)CN=C(N)Nc1cccc(C)c1,1.0,False
CC=CC[O+]=C1CN=C(Nc2cccc(Cl)c2)N=C1NCCCl,1.0,False
[N+]C=[N-],1.0,False
N#P(CCO)c1ccccc#cnc(NCC=CCCCl)n1,1.0,False
C#CC=CC=CCc1ccc(NC=NC=CC=CC=COCCNCC=CC=CNC=C)cc1C,1.0,False
CC(C)c1cccc(CNCC(O)c2ccccc2)c1,1.0,False
CCOC[C@H](C)Oc1cc([O-])cc2oc(-c3ccc(OC)c(O)c3)cc(=O)c12,1.0,False
CC[C@H](CCO)CNc1ccnc2cc(Cl)ccc12,1.0,False
O=C(CO)NCCOc1ccc(Cl)cc1Cl,1.0,False
C=C(C)COC(=O)c1cc(O)c2ccccc2c1O,1.0,False
CC(C)=CCC[C@H](C)NC(=O)COc1ccc2ccc(=O)oc2c1,1.0,False
C=CC(Cl)=CC=C(C=Nc1ccccc1C)N=BCCON=CCl,1.0,False
Nc1ccccc1OCCP=C(Cl)CCl,1.0,False
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2)cc1OCC,1.0,False
CC(C)Oc1ccc(CN2CCN(Cc3ccccc3)CC2)cc1O,1.0,False
NC1=CCN(C2N=CN(CCO)c3ccccc32)C(Cl)C1Cl,1.0,False
CC1=NCN(C2=CCC(Cl)=C2)NC=CC=C1,1.0,False
OC#CC=CN=CCCCCNC1C=C(Cl)C(Cl)=CC1=CSCCCc1ncc2ccccc2n1,1.0,False
CCOC(=O)c1cnc2c(C)cc(C)cc2c1Nc1ccc(OC)c(OC)c1,1.0,False
N#CCOCCCNC=NC=CNCCC(N=CNCCO)Nc1ccc(N)c(Cl)c1,1.0,False
Cc1c2cc(cc1OCl)NCN=C(CCF)C=CC=CC2,1.0,False
COCc1nc2ccccc2n1Cc1ccc(C(C)C)cc1,1.0,False
Cn1c(=N)n(C[C@H](O)COc2ccccc2)c2ccccc21,1.0,False
CO[C@H](C)CNC(=O)c1c[nH]c2ccc(Br)cc2c1=O,1.0,False
O=C=C(Cl)C(Cl)=COCCNC#CNC[O-],1.0,False
CCc1cc(=O)oc2c(C)c(OCC=C(C)C)ccc12,1.0,False
COc1cc(-c2oc3cc(OC)c(OC)c([O-])c3c(=O)c2OC)ccc1O,1.0,False
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4)nccn3n2)cc1,1.0,False
CC(=O)CCc1c(C)[nH]c2ccc(C(=O)[O-])cc2c1=O,1.0,False
CC=CC=C(N)CC(=NC(C=CCl)=CC=CCl)NCCO,1.0,False
OCCNC1C=CC=C=CN=C1Nc1ccc(Cl)c(Cl)c1,1.0,False
CC=CC1C=NC=CC=CC1,1.0,False
FC12C=CC=CC=C(Cl)C(Cl)=CCC3=CCC=NC1CN=CN2CC=CC=NNCCOC=C3,1.0,False
O=C(O)COC(=O)c1ccccc1O,1.0,False
CCc1ccc(NC(=O)CSc2nc(-c3ccccc3C)ns2)cc1,1.0,False
Br.C=C(C)CN=C(N)Nc1ccc(C)cc1,1.0,False
CC(=CC=CCC=CC=CC#CF)CCl,1.0,False
C=COCCNC1=NC(Cl)([O+]Cl)NC2C=CC=CC12,1.0,False
C=C(Cl)C(Cl)C(C)=Nc1ccccc1,1.0,False
OCCN1CC=CCC2C(Cl)C(Cl)=CCN2C=NCCC1,1.0,False
C=C=CC=C1CNN([O-])BN=C1NCCO,1.0,False
CCOc1ccc(CCNC(=O)c2ccc(CO)s2)cc1OCC,1.0,False
COCC=C(Cl)C=CCl,1.0,False
COc1cccc(C(=O)N(Cc2cccnc2)c2nc3c(C)cc(C)cc3s2)c1OC,1.0,False
CC1C=C=C2CC(CCl)N1C2,1.0,False
OC[S+]Nc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,1.0,False
C=CC=C1CCC2=CCNC(C)=C1N2,1.0,False
NC=CC(Cl)=CC=CNCC=C=CC=CSCOCCN=CCCCCCCCO,1.0,False
[NH3+]CC(C[NH3+])NC[C@H](O)Cn1c2ccccc2c2ccccc21,1.0,False
Clc1ccc(-c2csc(Nc3ccccc3)n2)c(Cl)c1,1.0,False
CC=CC=C([N+]C1=[P+]=CNC=CC=CC(Cl)(Cl)OCCN1)NF,1.0,False
C=CC=C(NC=CC)c1cc2ccc1N=CNC(=C=CCl)CON2CC=CCl,1.0,False
OCCOCCCNc1ccnc2cc(Br)ccc12,1.0,False
OCCNc1nc([C+]c2ccc(Cl)c(Cl)c2)nc2ccccc12,1.0,False
ClCC1CCC=NC=C=NCC=CN(C=NCCCC2C=NCC=CC=CC=N2)C(Cl)OCCN1,1.0,False
CCCC(=O)Nc1nnc(SCc2ccc(C(C)(C)C)cc2)s1,1.0,False
Cc1cc2ccccc2n1CC(=O)Nc1ccc(O)c(C#N)c1,1.0,False
COc1c(C(=O)[O-])cc(F)c2ccccc12,1.0,False
COCCN(CCO)C(=O)Nc1ccc(NC(=O)c2ccco2)cc1,1.0,False
CCOc1cc(CNC(C)C(O)c2ccc(F)cc2)ccc1OCC(C)C,1.0,False
CCOC(=O)c1cnc2c(CC)cccc2c1Nc1ccc(OC)cc1,1.0,False
ClC1OCCNc2nc(nc3ccccc23)CC=CP1,1.0,False
OCCSc1[o+]c(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,1.0,False
C=C=NC=C1N=C(NCC#[P+]CCl)NOC(NCI)C1=C,1.0,False
OCC[B+]OC#CC=CN=Cc1nc2nc3c(cccc[nH]2)cccc13,1.0,False
OCN1Cc2ccccc2N=CB1N1CC=CCC1Cl,1.0,False
C=C1C=CN=C(Nc2ccc(Cl)c(Cl)c2)N=C(CCO)C#CC1N,1.0,False
CCc1c(C(C)C)[nH]c2c(C)cccc2c1=O,1.0,False
CC(Cl)C=CC=CC1=Nc2ccccc2[PH]1=[SH]Cl,1.0,False
Cc1ccc(C)c(-c2nc(NC(=O)CS(=O)(=O)c3cccc(Br)c3)sc2C)c1,1.0,False
Cc1ccc(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2ccc(Br)cc2)cc1,1.0,False
CC=NC=CC(=CCNSN=c1[nH]ncnc1C)C(Cl)=CC,1.0,False
FCOCCC1=NC(NCC=CCl)=CC=CC=CC1,1.0,False
CNC=CC=CC#CC=NC=CC=C(Cl)Cl,1.0,False
OCCNc1nc(Nc2ccc(Cl)c([C+]Cl)c2)nc2ccccc12,1.0,False
CC1=CCCNC2=NCN(C(C)Cl)NC2=CC=C1,1.0,False
[O+]C1=CCC(COCNN2N=Cc3ccccc3N2)=C(Cl)[P-]1,1.0,False
COCNc1nc(CNCCOC=CCOCC=CC=CC#CCl)nc2ccccc12,1.0,False
COc1ccc(Br)c(CNC2CCCC(O)C2)c1,1.0,False
CNCC1=CC=C(CCl)C(Cl)OC1,1.0,False
Oc1cc(NC(CCNC=CN=CCF)=Nc2ccccc2)ccc1Cl,1.0,False
BC1=CCNc2nc(c3ccccc3n2)NCCOC=C1Cl,1.0,False
NC1=C(Cl)C(Cl)=C=CN1C1=NC=C2CC=C2C1NCCO,1.0,False
CCc1[nH]c2c(F)cccc2c(=O)c1C,1.0,False
Cc1cc(-c2csc(Nc3ccc(C#N)cc3)n2)ccc1Cl,1.0,False
OCCNC1=NN(C(=CC=CCl)CCl)C=NC=C=CC=C1,1.0,False
CC1=CC=CC=COCCNN(C)CC=C(Cl)C(NCCC=CCCOCl)=C1,1.0,False
ClC1=C=CN(C2=NC3C=CCOCC2NCC3)C=C1Cl,1.0,False
CCC=C=C1CN=CN1,1.0,False
Cc1cc(F)ccc1-c1ccc(CNCCCN(C)C)o1,1.0,False
OCCC1=NC(Nc2ccc(Cl)c(Cl)c2)=NC=C2C#[SH]=CC=C21,1.0,False
C=CCCCOc1cc(Cl)c2c(c1)OCO2,1.0,False
OCC1=CC=CCC=C=C(Cl)C(Cl)=CNC=NCCN1,1.0,False
CCCN(CC(C)C)C(=O)Nc1ccc(NC(=O)c2ccco2)cc1,1.0,False
COc1cc(CNCCc2cccc(CO)c2)ccc1C,1.0,False
NC1=CC=CCC(=NN2C=C(Cl)C(Cl)=CC2)NCOC1,1.0,False
CCCN1O[N-]c2cccc(Cl)c21,1.0,False
C1#CCCOCCNN=C1,1.0,False
C=C(C)N1C=Nc2ccccc2NCCON1,1.0,False
[B-]=C=[P+]=CC=C1C=C1,1.0,False
OCCNC1=NCN(c2ccc(Cl)c(Cl)c2)NC=CCC=C1,1.0,False
ClOCCNC1=Nc2cc(Cl)c[c-]c2NC=NCC=C1,1.0,False
OC[P-]=NC1=NC(Nc2ccc(Cl)c(Cl)c2)=NCC1,1.0,False
FCC=CCOCCPN=CCCN=CNc1ccc(Cl)c(Cl)c1,1.0,False
CCCC(CCC)C(=O)Nc1cc(S(=O)(=O)CC)ccc1O,1.0,False
CC=[P-]CN1C(N=CNCCO)=NNC2(Cl)C=CC=CCC1C2,1.0,False
Cc1c(F)ccc(Cl)c1NC(=O)c1cccc(Br)c1,1.0,False
OCCNC1=NC=C(Cl)C=CC=CNC=NCC1,1.0,False
COCCC1=C=CC=CN=C1Nc1ccc(Cl)c(N)c1,1.0,False
CN(C)CCC[NH2+]C[C@H](O)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,1.0,False
CC(=O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,1.0,False
C=BC(Cl)=CC=CC1(N)c2ccc(cc2)C1NCON,1.0,False
O=C(C=Cc1ccc(O)c(CO)c1)c1ccc(Br)cc1,1.0,False
CCCc1cc(O)cc(O)c1C(=O)NCC(O)CF,1.0,False
CC=CCCC=C1CN=C2N=C1C(Cl)=CC=C(C=CCl)Nc1cnc#cc12,1.0,False
C=CC=C(Cl)CCl,1.0,False
C#C[C@@H](Oc1c(OC)c(O)cc2occ(-c3ccc(O)cc3)c(=O)c12)C(C)C,1.0,False
CC(C)(C)C(=O)Nc1nnc(SCc2ccc(Cl)c(Cl)c2)s1,1.0,False
CC=c1c(NCCO)nc2nc1=CC=C=C=CC(=CCCC)C1=C(CNN=C1)N2,1.0,False
CC(N)C(Cl)=CC=CNC1=NC2=C=CC=C21,1.0,False
COc1cc(CNCCc2ccc(O)cc2)cc(OC)c1O,1.0,False
CC1=CCc2nc(O)c3c(n2)=C=C(C=3)N=C(Cl)C1,1.0,False
OCCN[P+]1NC(Nc2ccc(Cl)c(Cl)c2)=[N+]c2ccccc21,1.0,False
CC(C)(O)CNc1nc(NCC(C)(C)O)nc(NC(C)(C)C)n1,1.0,False
CC(=O)N(C)Cc1nc2ccccc2n1Cc1ccc(C(C)C)cc1,1.0,False
C1=CC=C[O+]C=C1,1.0,False
C=COCCC1(N)C=C=CC=CN=CN1C=CCCl,1.0,False
CNCC=C=CN=C(C=CCCl)N=CO,1.0,False
OCCNc1nc(CNC=NCC2C=C(Cl)C(Cl)=NO2)nc2ccccc12,1.0,False
[O-]CC=CCC=CC=C1CN=C(Cl)N=C1NCCO,1.0,False
CC(C)C[N@H+](C)C[C@H](O)Cn1c2ccccc2c2ccccc21,1.0,False
CC1(Cl)C=CC=CNc2nc(NCCO)c3cccc1c3n2,1.0,False
OCCNC(CI)=NCc1ccc(Cl)c(Cl)c1,1.0,False
ClC1=CC=NCN=CNc2ccccc2NC=C1Cl,1.0,False
C=NCI,1.0,False
C=C1C=NCC2C=C(Cl)COCCNN(C(=CN=C=C=C=CC)C=COC2)C1CCl,1.0,False
C=Nc1ccccc1C1=CCCNC(Nc2ccc(Cl)c(Cl)c2)N1,1.0,False
Br.CCN=C(N)Nc1ccc(C)c(C)c1,1.0,False
CC[C@@H](C(=O)Nc1ccc(Br)cc1F)n1c(=O)[nH]c2ccccc2c1=O,1.0,False
[B+]=C=CC=C[C+]NO,1.0,False
CC1=CCN(C2=NC3=CC=CC3C(NCCO)=N2)C(Cl)C1C,1.0,False
C=C1NC=C=NCNCCC=CCNCCOC=CC(Cl)c2ccc(c(N)c2)C=C=NCN1,1.0,False
OCCNC(C=CN=CNc1ccc(Cl)cc1)=NI,1.0,False
COc1ccc(-c2c3c4n(c(-c5ccc(Cl)cc5)cn4c2C(=O)Nc2ccccc2Cl)CCCC3)cc1,1.0,False
CC=CC=CC1(N=CCC)CN=C(CNCC=CCCl)[N+]O1,1.0,False
B=NC=C1C=CCNC(CCl)=Nc2ccccc2CNC(Cl)=C1,1.0,False
CCNC(=O)c1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,1.0,False
CCNC1=NC(Nc2ccc(C)c(Cl)c2)=NC(C=CCO)C1,1.0,False
COCCC1=NCNC(CCl)=CC(=CCCN)C1,1.0,False
C[C@H](NCC(O)COc1ccc(Cl)cc1Cl)C(C)(C)O,1.0,False
OCc1ccccc1CNc1nc2ccccc2[nH]1,1.0,False
COCCc1nc(NC2C=C(Cl)C(Cl)=C2)nc2ccccc12,1.0,False
CCC[C@@H](C)C(=O)Nc1cc(S(=O)(=O)CC)ccc1O,1.0,False
COc1cc(F)c(O)cc1F,1.0,False
CCCC(=O)/C=C\c1ccccc1,1.0,False
CCC[C@@H](C)NC(=S)Nc1ccc(Cl)cc1,1.0,False
CC(C)(CCO)NC(=O)Nc1nnc(SCc2c(Cl)cccc2Cl)s1,1.0,False
CCNc1nc2nc3cccc(c13)C(Cl)(Cl)C(O)=C=CN2,1.0,False
CCOc1ccc(C=CC(=O)c2ccc(O)cc2O)cc1OCC,1.0,False
CCCc1cc(=O)c2cccc(OC)c2[nH]1,1.0,False
O=C(Nc1ccc(Cl)cc1)Nc1ccc(CO)c(Cl)c1,1.0,False
C=C(C=NCC(C)CCCC=NCC=CC(CCOCC=CCN)=NN)C=C(Cl)CCl,1.0,False
Cc1ccc(NC2=NC=C3C=CC#S[P+]3C2NCON)cc1Cl,1.0,False
C=C=CC=C1CCN(CCO)C(N)=N1,1.0,False
C[C@@H](C(=O)Nc1ccccc1Br)n1c(=O)[nH]c2ccccc2c1=O,1.0,False
OCCNC1C=CC=C=C1N=C(CC1=C(Cl)C=[C+]CC1)NF,1.0,False
COc1ccc(CN2CCN(Cc3cccc(O)c3)CC2)cc1,1.0,False
C[S-]=CNC1=N[P-](Nc2cccc(Cl)c2)N2C=CC=C(C)C2O1,1.0,False
CC=CCN1C(NC2C=C=C=NN=CC2=C(C)C(Cl)=CC)=NCC1(C)NCCO,1.0,False
[C-]=C=NON1CC=C[P+]=C1CNCl,1.0,False
CN=C=NC=CC=C=CCC1=C(Cl)C=CCCCNCC=CC=CC2N=C(O)CNC1=NCN2,1.0,False
N#CCCCNCC(O)Cn1c2ccccc2c2ccccc21,1.0,False
C=C(CC(=O)O)c1ccccc1,1.0,False
COc1cc(CCNCc2cc(C)cc(Cl)c2)ccc1O,1.0,False
CC[NH+](CC)Cc1c(C)[nH]c2c(C)c(C)ccc2c1=O,1.0,False
COCCC=C1C=COCCC2=NCN=C3C=C(N1)C(=CN3)C2,1.0,False
OCCNCC(=Nc1c#cccc1)Nc1ccc(Cl)c(Cl)c1,1.0,False
CC=CC=C(C=CCl)N=CCOC1=NN(CCOc2ccccc2)CC1,1.0,False
C=[P-]N=C(NCCO)c1ccccc1N=CNC(=C)CC=CCl,1.0,False
CCOc1ccc(CCNC(=O)c2ccc(C(N)=O)s2)cc1OCC,1.0,False
CC=C(Cl)CN(C)C(Cl)=NC1C=CC=CCO1,1.0,False
CC=CC=CC(=NC(Cl)N=[P+]c1cccc(Cl)c1)NCCO,1.0,False
CC(C)(C)OC(=O)c1c(N)n(CCc2ccccc2)c2nc3ccccc3nc12,1.0,False
C=NC1=C=CNC=NC2C=CC=C12,1.0,False
C=CCc1ccc(Cl)ccccccnc[nH]1,1.0,False
N#[B-]OCC1[C-]C=CC=C1N=CNCCCl,1.0,False
C=C(C)C1=CC=NC=CC=C=COC1,1.0,False
ClC(=NC1C=CC=C1)c1ccc(Cl)cc1,1.0,False
COCCC(=NN)c1ccccc1N=CNC1=CC(C)C1Cl,1.0,False
CC(=O)NCCCc1nc2ccccc2n1Cc1c(F)cccc1Cl,1.0,False
Nc1ccccc1[C-](C=NCC1=CC=CC1)NCOCl,1.0,False
CCOc1ccc(C(C)NC(=O)c2cccc(C)c2Cl)cc1OCC,1.0,False
C=C(C)CCOc1ccc2ccc(=O)oc2c1,1.0,False
C[C@@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,False
CCC(=C[N+]=C=[P-]N)c1nc(NCCO)c2c(n1)=C=C=CC=2,1.0,False
C=C(Cl)C(Cl)=CC=NC1=NC2C=CC=C2C(NCCO)=N1,1.0,False
CC[C@H](O)CCCNc1ccnc2cc(Br)ccc12,1.0,False
CCC1CC2=CC=CC=CN=C(CC=CCCl)N=CNCC2COC1O,1.0,False
CC=CN=CCC1C=C=C(C(Cl)NCON)N(CC=CCl)C#CC1,1.0,False
CC(C)C(=O)NCCc1nc2ccccc2n1Cc1ccccc1,1.0,False
COCC=NC=CNC1COCC=CC=CN=CNc2ccc(Cl)c(c2)NCCON1,1.0,False
CCOC(=O)COc1ccc(C=CC(=O)c2cc(O)ccc2O)cc1,1.0,False
C/C(=C\COc1ccc2ccc(=O)oc2c1)CC/C=C(\C)CC[C@H](O)C(C)(C)O,1.0,False
CC1=CC=CNC2=NC3=CCCNC132,1.0,False
CC(C)c1ccc(CNCC(O)c2ccccc2Cl)cc1,1.0,False
Cc1cnc2c(C)cccc2c1NC(C)CCCN,1.0,False
CC=CNCC(N=CNCOCC)N1C#[S+]=C(Cl)CC1Cl,1.0,False
