drug_id,matched_broad_id,matched_pert_iname,matched_moa,match_score,second_score,margin,above_threshold,canonical_smiles,smiles_source
532588621,BRD-A31454688-001-01-6,monostearin,,0.3052076993703909,0.3001134494364361,0.0050942499339548,False,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,prism_treatment_info
533f455c4,BRD-A50922295-001-01-3,valganciclovir,DNA synthesis inhibitor,0.3105599627940756,0.2894570642304462,0.0211028985636294,False,"CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c1nc(N)[nH]c2=O, CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c1nc(N)[nH]c2=O",prism_treatment_info
535148020,BRD-K84466663-001-05-4,nelarabine,"DNA synthesis inhibitor, T cell inhibitor",0.3418695573165045,0.3304367141306796,0.0114328431858248,False,COc1nc(N)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,prism_treatment_info
535f7a0e6,BRD-A93407926-001-01-1,allopurinol-riboside,anti-leishmanial agent,0.3330592832033047,0.3115864948571911,0.0214727883461135,False,OC[C@H]1O[C@H](C(O)[C@H]1O)n1[nH]cc2c1ncnc2=O,prism_treatment_info
53767c7d8,BRD-K79892937-001-02-5,phenolsulfonphthalein,,0.3013211488571136,0.2943269609600755,0.006994187897038,False,Oc1ccc(cc1)C1(OS(=O)(=O)c2ccccc12)c1ccc(O)cc1,prism_treatment_info
5387c8eaa,BRD-A56085258-001-01-8,LGX818,RAF inhibitor,0.4414571255869401,0.4277428274855911,0.013714298101349,False,COC(=O)NC(C)CNc1nccc(n1)-c1cn(nc1-c1cc(Cl)cc(NS(C)(=O)=O)c1F)C(C)C,prism_treatment_info
538ff01f5,BRD-A57798112-001-03-7,PD-318088,MEK inhibitor,0.5729986858300999,0.5611877804657341,0.0118109053643657,True,OCC(O)CONC(=O)c1cc(Br)c(F)c(F)c1Nc1ccc(I)cc1F,prism_treatment_info
53942783f,BRD-A09056319-003-07-7,alfuzosin,adrenergic receptor antagonist,0.4216327159111983,0.3631891347679873,0.0584435811432109,False,"COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C1CCCO1, COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C1CCCO1",prism_treatment_info
5394c40d6,BRD-K19939891-001-05-4,TIC10,"AKT inhibitor, TRAIL modulator",0.3605839245085965,0.3356885436015078,0.0248953809070886,False,"Cc1ccccc1CN1CC2=C(CCN(Cc3ccccc3)C2=O)N2CCN=C12, Cc1ccccc1CN1C2=NCCN2C(=O)C2=C1CCN(Cc1ccccc1)C2",prism_treatment_info
53c1987ae,BRD-K13514097-001-05-3,everolimus,mTOR inhibitor,0.455413612094919,0.4390583527439704,0.0163552593509486,False,"CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO, CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO",prism_treatment_info
53d56037b,BRD-K72384124-001-08-0,sulbentine,other antifungal,0.2982080329278134,0.2936673389388768,0.0045406939889366,False,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,prism_treatment_info
53dd6a6e0,BRD-A71033472-003-23-9,fendiline,calcium channel blocker,0.3431465044332824,0.2935374267504939,0.0496090776827884,False,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,prism_treatment_info
53eec2b51,BRD-K65856711-001-04-4,rolipram-S(+),phosphodiesterase inhibitor,0.3120581047009748,0.2964631562929019,0.0155949484080728,False,"COc1ccc(cc1OC1CCCC1)[C@H]1CNC(=O)C1, COc1ccc(cc1OC1CCCC1)[C@H]1CNC(=O)C1",prism_treatment_info
547f80a41,BRD-K51967704-001-03-6,BIIB021,HSP inhibitor,0.2981790037525261,0.2907943794530855,0.0073846242994405,False,"COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C, COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C",prism_treatment_info
548060dcd,BRD-K46839850-050-04-2,cinepazide,calcium channel activator,0.4041836482706795,0.3047193407599324,0.099464307510747,False,"COc1cc(cc(OC)c1OC)\C=C\C(=O)N1CCN(CC(=O)N2CCCC2)CC1, COc1cc(cc(OC)c1OC)\C=C\C(=O)N1CCN(CC(=O)N2CCCC2)CC1",prism_treatment_info
54a548488,BRD-K44408410-001-17-6,2-methoxyestradiol,hypoxia inducible factor inhibitor,0.2656462161999729,0.2610255167433246,0.0046206994566483,False,"COc1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1O, COc1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1O, COc1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1O",prism_treatment_info
54ba36a96,BRD-A00376169-001-01-6,KBG,neprilysin inhibitor,0.3484425591016631,0.3381429657469852,0.0102995933546778,False,OC1O[C@@H]2COC(O[C@H]2[C@H](O)[C@H]1O)c1ccccc1,prism_treatment_info
54d869553,BRD-K40366680-001-03-3,CAY10505,PI3K inhibitor,0.3396554600257729,0.3242963890063077,0.0153590710194652,False,"Fc1ccc(cc1)-c1ccc(\C=C2\SC(=O)NC2=O)o1, Fc1ccc(cc1)-c1ccc(\C=C2\SC(=O)NC2=O)o1",prism_treatment_info
54dbc6c0a,BRD-K38158531-001-02-1,traxoprodil,glutamate receptor antagonist,0.3717525840774869,0.3605454880876039,0.011207095989883,False,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(CC1)c1ccccc1,prism_treatment_info
54df97bc5,BRD-K58122457-001-02-2,hesperadin,Aurora kinase inhibitor,0.312197842899902,0.2953492720398806,0.0168485708600214,False,"CCS(=O)(=O)Nc1ccc2NC(=O)\C(c2c1)=C(/Nc1ccc(CN2CCCCC2)cc1)c1ccccc1, CCS(=O)(=O)Nc1ccc2NC(=O)\C(c2c1)=C(/Nc1ccc(CN2CCCCC2)cc1)c1ccccc1",prism_treatment_info
54dfa18c0,BRD-K93231391-300-05-6,ethambutol,bacterial cell wall synthesis inhibitor,0.3346478515518511,0.2820652481945749,0.0525826033572762,False,"CC[C@@H](CO)NCCN[C@@H](CC)CO, CC[C@@H](CO)NCCN[C@@H](CC)CO",prism_treatment_info
54f8af613,BRD-K15071410-001-01-1,tiotidine,histamine receptor antagonist,0.3392771669853973,0.3055496826420411,0.0337274843433562,False,"CN\C(NCCSCc1csc(N=C(N)N)n1)=N/C#N, CN\C(NCCSCc1csc(N=C(N)N)n1)=N/C#N",prism_treatment_info
55042c369,BRD-K46585355-001-14-3,acetylsalicylsalicylic-acid,cyclooxygenase inhibitor,0.3154315675469134,0.3025323283772549,0.0128992391696584,False,CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(O)=O,prism_treatment_info
550c0e78b,BRD-A26503646-001-16-6,formestane,aromatase inhibitor,0.3254261929466465,0.3018042993983441,0.0236218935483024,False,"C[C@]12CC[C@H]3[C@@H](CCC4C(=O)C(=O)CC[C@]34C)[C@@H]1CCC2=O, C[C@]12CC[C@H]3[C@@H](CCC4C(=O)C(=O)CC[C@]34C)[C@@H]1CCC2=O",prism_treatment_info
5517fd9fd,BRD-K97963946-001-01-3,EMD-1214063,hepatocyte growth factor receptor inhibitor,0.3119569470572937,0.3058386172338903,0.0061183298234033,False,CN1CCC(COc2cnc(nc2)-c2cccc(Cn3nc(ccc3=O)-c3cccc(c3)C#N)c2)CC1,prism_treatment_info
5519606ab,BRD-K77695569-001-30-0,tiabendazole,angiogenesis inhibitor,0.3293075091155241,0.31272225365565,0.016585255459874,False,"c1nc(cs1)-c1nc2ccccc2[nH]1, c1nc(cs1)-c1nc2ccccc2[nH]1",prism_treatment_info
55507f2c1,BRD-K41160163-001-06-8,fenobam,glutamate receptor antagonist,0.2730165053912975,0.2709379382160735,0.0020785671752239,False,"CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1, CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1",prism_treatment_info
55a6b84b9,BRD-A94543220-001-24-7,bifonazole,sterol demethylase inhibitor,0.2895833739873188,0.2691645030532769,0.0204188709340419,False,"c1cn(cn1)C(c1ccccc1)c1ccc(cc1)-c1ccccc1, c1cn(cn1)C(c1ccccc1)c1ccc(cc1)-c1ccccc1",prism_treatment_info
55b20e5c2,BRD-K41406082-001-16-2,sulfapyridine,PABA antagonist,0.3846071167166746,0.3699463008612041,0.0146608158554704,False,"Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1, Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1",prism_treatment_info
55cb720a2,BRD-K51544265-001-04-2,cabozantinib,"RET tyrosine kinase inhibitor, VEGFR inhibitor",0.4840271473363242,0.4360653809272219,0.0479617664091023,False,"COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4)cc3)c2cc1OC, COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4)cc3)c2cc1OC",prism_treatment_info
55e4096d8,BRD-K65992024-001-01-5,pirenoxine,AGE inhibitor,0.399113270792257,0.3353478131047887,0.0637654576874683,False,OC(=O)c1cc(O)c2c3nc4ccccc4oc3cc(=O)c2n1,prism_treatment_info
55ec627d0,BRD-K96123349-236-02-8,brequinar,dihydroorotate dehydrogenase inhibitor,0.3962255872847969,0.3753412897754987,0.0208842975092982,False,Cc1c(nc2ccc(F)cc2c1C(O)=O)-c1ccc(cc1)-c1ccccc1F,prism_treatment_info
55edeb109,BRD-K66465025-001-05-1,ACPC,glutamate receptor antagonist,0.3565593724596238,0.3301463633611147,0.026413009098509,False,NC1(CC1)C(O)=O,prism_treatment_info
55f6ec3b4,BRD-K53153417-001-10-4,butylated-hydroxytoluene,carbonic anhydrase inhibitor,0.3069948779078366,0.306335353472296,0.0006595244355405,False,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,prism_treatment_info
55fb633d5,BRD-K95142244-001-01-5,talazoparib,PARP inhibitor,0.4559643131212209,0.4314547453693965,0.0245095677518243,False,Cn1ncnc1[C@@H]1[C@H](Nc2cc(F)cc3c2c1n[nH]c3=O)c1ccc(F)cc1,prism_treatment_info
5607bae33,BRD-K85925969-001-17-4,zalcitabine,nucleoside reverse transcriptase inhibitor,0.304180272285823,0.2899989329527146,0.0141813393331083,False,"Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1, Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1",prism_treatment_info
560f6486c,BRD-K93034159-001-25-8,cladribine,"adenosine deaminase inhibitor, ribonucleotide reductase inhibitor",0.5023553293363968,0.4389554891258153,0.0633998402105815,True,Nc1nc(Cl)nc2n(cnc12)[C@H]1C[C@H](O)[C@@H](CO)O1,prism_treatment_info
561119c80,BRD-K71266197-236-02-7,PSB-06126,NTPDase inhibitor,0.3480163413970678,0.3395751826908797,0.008441158706188,False,Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc2cccc3ccccc23)cc1S(O)(=O)=O,prism_treatment_info
5628cb3ee,BRD-K17702546-001-03-2,PD-168393,EGFR inhibitor,0.581549929139471,0.5432579784646862,0.0382919506747848,True,Brc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,prism_treatment_info
562b5f4aa,BRD-K37872686-003-01-9,tirofiban,"platelet aggregation inhibitor, structural glycoprotein antagonist",0.4527825818588166,0.3147058164913336,0.1380767653674829,False,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(O)=O,prism_treatment_info
566f62da3,BRD-K59146805-001-03-7,AZ3146,monopolar spindle 1 kinase inhibitor,0.5057828024557376,0.4787235193237916,0.027059283131946,True,"COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2n(C)c(=O)n(C3CCCC3)c2n1, COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2n(C)c(=O)n(C3CCCC3)c2n1, COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2n(C)c(=O)n(C3CCCC3)c2n1",prism_treatment_info
5681e0223,BRD-K26531771-001-01-4,EPZ-5676,histone lysine methyltransferase inhibitor,0.3060979093422266,0.2602817263979568,0.0458161829442698,False,"CC(C)N(C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)[C@@H]1C[C@H](CCc2nc3cc(ccc3[nH]2)C(C)(C)C)C1, CC(C)N(C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)[C@@H]1C[C@H](CCc2nc3cc(ccc3[nH]2)C(C)(C)C)C1",prism_treatment_info
568c4b7ba,BRD-K52219182-001-02-4,ICI-63197,phosphodiesterase inhibitor,0.3594083749293231,0.3286551999248487,0.0307531750044743,False,"CCCn1c2nc(N)nn2cc(C)c1=O, CCCn1c2nc(N)nn2cc(C)c1=O",prism_treatment_info
56b0af64b,BRD-K64925568-001-01-8,AMG-232,MDM inhibitor,0.4793432717278577,0.393658414544737,0.0856848571831206,False,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1,prism_treatment_info
56c22db82,BRD-K36270037-001-01-7,esculin,antioxidant,0.3990077266397904,0.3894746002372197,0.0095331264025707,False,OC[C@H]1O[C@@H](Oc2cc3ccc(=O)oc3cc2O)[C@@H](O)[C@@H](O)[C@@H]1O,prism_treatment_info
56cda8284,BRD-K14711741-001-02-1,PF-4708671,ribosomal protein inhibitor,0.299664024655676,0.2224074618456536,0.0772565628100224,False,"CCc1cncnc1N1CCN(CC1)Cc1nc2cc(ccc2[nH]1)C(F)(F)F, CCc1cncnc1N1CCN(CC1)Cc1nc2cc(ccc2[nH]1)C(F)(F)F",prism_treatment_info
56d71e6c1,BRD-K34870043-001-01-8,adoprazine,"dopamine receptor antagonist, serotonin receptor agonist",0.3199039342391507,0.2907782542033573,0.0291256800357934,False,Fc1ccc(cc1)-c1cncc(CN2CCN(CC2)c2cccc3OCCOc23)c1,prism_treatment_info
56e484932,BRD-K68174511-001-06-6,torin-2,mTOR inhibitor,0.483442904427999,0.406290428166232,0.0771524762617669,False,"Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1, Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1",prism_treatment_info
56ea83da7,BRD-K93918653-001-08-9,quizartinib,FLT3 inhibitor,0.3599278928870484,0.3474237435107337,0.0125041493763146,False,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc32)no1,prism_treatment_info
56f9a1186,BRD-A22267103-003-13-1,drofenine,,0.422737095595936,0.4217363267550048,0.0010007688409312,False,CCN(CC)CCOC(=O)C(C1CCCCC1)c1ccccc1,prism_treatment_info
5735a3e0f,BRD-K87827419-001-16-8,melphalan,"DNA alkylating agent, DNA inhibitor",0.4230548414596005,0.4084685279947258,0.0145863134648747,False,"N[C@@H](Cc1ccc(cc1)N(CCCl)CCCl)C(O)=O, N[C@@H](Cc1ccc(cc1)N(CCCl)CCCl)C(O)=O",prism_treatment_info
573c787a2,BRD-K59632282-052-03-1,quinidine,sodium channel blocker,0.3280619991729117,0.300175089429329,0.0278869097435827,False,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)c2c1,prism_treatment_info
57402759f,BRD-K68633617-003-02-9,ACDPP,glutamate receptor antagonist,0.3684066699227877,0.3328203782567183,0.0355862916660693,False,CN(C)c1nc(N)c(nc1Cl)C(=O)Nc1cccnc1,prism_treatment_info
5778f608a,BRD-A35868371-005-01-6,troventol,,0.3232779845898679,0.2979252521550846,0.0253527324347833,False,CCC(CO)(C(=O)OC1CC2CCC(C1)[N+]2(C)C)c1ccccc1,prism_treatment_info
57ccb23c1,BRD-A20644369-001-08-6,canrenone,mineralocorticoid receptor antagonist,0.3609951955010432,0.3553930037013544,0.0056021917996887,False,C[C@]12CCC3C(C=CC4=CC(=O)CC[C@]34C)C1CC[C@@]21CCC(=O)O1,prism_treatment_info
57e9d0d9f,BRD-K82028950-300-02-9,CGH2466,adenosine receptor antagonist,0.3865574935712877,0.3485182723706931,0.0380392212005946,False,"Nc1nc(c(s1)-c1ccncc1)-c1ccc(Cl)c(Cl)c1, Nc1nc(c(s1)-c1ccncc1)-c1ccc(Cl)c(Cl)c1",prism_treatment_info
57f5932fb,BRD-K41876534-001-13-7,tioxolone,carbonic anhydrase inhibitor,0.2863007124039383,0.2556808153383566,0.0306198970655816,False,"Oc1ccc2sc(=O)oc2c1, Oc1ccc2sc(=O)oc2c1",prism_treatment_info
57f7c6a5c,BRD-A96529864-001-01-3,isosteviol,,0.2944420569011268,0.2736994662995181,0.0207425906016087,False,C[C@]12C[C@@]3(CC1=O)CC[C@H]1[C@@](C)(CCC[C@@]1(C)C(O)=O)C3CC2,prism_treatment_info
57f986a24,BRD-K81272440-236-13-5,dantrolene,calcium channel blocker,0.3145041271293692,0.2750049523946433,0.0394991747347259,False,"[O-][N+](=O)c1ccc(cc1)-c1ccc(\C=N\N2CC(=O)NC2=O)o1, [O-][N+](=O)c1ccc(cc1)-c1ccc(\C=N\N2CC(=O)NC2=O)o1",prism_treatment_info
581946f04,BRD-K91699951-001-10-2,benzonatate,local anesthetic,0.3402429135117064,0.3305796613161976,0.0096632521955087,False,CCCCNc1ccc(cc1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,prism_treatment_info
583c3bcba,BRD-K28965160-001-01-1,BVD-523,MAP kinase inhibitor,0.6122745663100561,0.5559971627906185,0.0562774035194375,True,CC(C)Nc1cc(-c2c[nH]c(c2)C(=O)N[C@H](CO)c2cccc(Cl)c2)c(Cl)cn1,prism_treatment_info
5842b3aff,BRD-A95602221-003-02-1,celiprolol,adrenergic receptor antagonist,0.3364910465000256,0.3075935888160747,0.0288974576839508,False,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(C)=O,prism_treatment_info
5857b6280,BRD-K28542495-003-13-5,benzydamine,prostanoid receptor antagonist,0.3679625123201335,0.3186543867430809,0.0493081255770526,False,"CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12, CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12",prism_treatment_info
586518b2d,BRD-K08033334-003-04-3,lincomycin,bacterial 30S ribosomal subunit inhibitor,0.3034226402667508,0.2496373008707795,0.0537853393959713,False,"CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@@H]1O, CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@@H]([C@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O, CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@@H]1O",prism_treatment_info
58684fff2,BRD-A67482312-001-02-6,4-P-PDOT,melatonin receptor antagonist,0.3583964824124537,0.3067716621555581,0.0516248202568956,False,"CCC(=O)NC1CC(c2ccccc2)c2ccccc2C1, CCC(=O)NC1CC(c2ccccc2)c2ccccc2C1",prism_treatment_info
586aa4a46,BRD-K79892937-001-02-5,phenolsulfonphthalein,,0.3399986839284376,0.3019796721227052,0.0380190118057324,False,Oc1ccc(cc1)C1(OS(=O)(=O)c2ccccc12)c1ccc(O)cc1,prism_treatment_info
589e8eaff,BRD-K30519779-001-03-1,homoquinolinic-acid,glutamate receptor agonist,0.3208446841274542,0.3103822758334677,0.0104624082939864,False,OC(=O)Cc1cccnc1C(O)=O,prism_treatment_info
58c0f7a88,BRD-K36660044-001-24-2,bufexamac,cyclooxygenase inhibitor,0.34028082287811,0.3187219040086257,0.0215589188694843,False,"CCCCOc1ccc(CC(=O)NO)cc1, CCCCOc1ccc(CC(=O)NO)cc1",prism_treatment_info
58c670daa,BRD-K95053546-001-01-9,tempol,free radical scavenger,0.4977115435544549,0.4420938391514106,0.0556177044030443,False,"CC1(C)CC(O)CC(C)(C)N1O, CC1(C)CC(O)CC(C)(C)N1O, CC1(C)CC(O)CC(C)(C)N1O",prism_treatment_info
58d311643,BRD-A94523291-304-02-7,prednisolone-sodium-phosphate,glucocorticoid receptor agonist,0.3457328271067104,0.2902515754896001,0.0554812516171102,False,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)COP(O)(O)=O,prism_treatment_info
58db87a4b,BRD-K32164935-001-30-8,tolazamide,ATP channel blocker,0.3697606583107737,0.3495588396350445,0.0202018186757292,False,"Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1, Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1, Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1",prism_treatment_info
58f735145,BRD-K58819470-001-05-9,2-thiouracil,,0.3860589091190573,0.3375063374069199,0.0485525717121374,False,"Oc1ccnc(S)n1, Oc1ccnc(S)n1",prism_treatment_info
5913ba476,BRD-K25311561-001-10-7,KU-55933,ATM kinase inhibitor,0.3438703839904657,0.3096143123303053,0.0342560716601604,False,"O=c1cc(oc(c1)-c1cccc2Sc3ccccc3Sc12)N1CCOCC1, O=c1cc(oc(c1)-c1cccc2Sc3ccccc3Sc12)N1CCOCC1",prism_treatment_info
591c4ee47,BRD-K18910433-001-43-2,estradiol,estrogen receptor agonist,0.3898685343457861,0.3222497065621132,0.0676188277836729,False,"C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O, C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O, C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O",prism_treatment_info
592929e23,BRD-A90515964-001-16-5,guaifenesin,expectorant,0.3245360111248119,0.3090210504520574,0.0155149606727544,False,"COc1ccccc1OCC(O)CO, COc1ccccc1OCC(O)CO",prism_treatment_info
593a5d6ad,BRD-K08356259-003-24-7,xylometazoline,adrenergic receptor agonist,0.3641367307902128,0.3407003070535873,0.0234364237366254,False,"Cc1cc(cc(C)c1CC1=NCCN1)C(C)(C)C, Cc1cc(cc(C)c1CC1=NCCN1)C(C)(C)C",prism_treatment_info
5958e3d89,BRD-K89714990-001-01-5,tepoxalin,"cyclooxygenase inhibitor, lipoxygenase inhibitor",0.4269827424036066,0.3690535043917182,0.0579292380118883,False,"COc1ccc(cc1)-n1nc(CCC(=O)N(C)O)cc1-c1ccc(Cl)cc1, COc1ccc(cc1)-n1nc(CCC(=O)N(C)O)cc1-c1ccc(Cl)cc1",prism_treatment_info
5959d1d1e,BRD-K03063480-001-05-8,PF-477736,CHK inhibitor,0.3554107210093887,0.2940870292825772,0.0613236917268114,False,"Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O, Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O, Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O",prism_treatment_info
597779c01,BRD-A53813595-001-01-8,PGL5001,JNK inhibitor,0.3545928826195186,0.3125999265014944,0.0419929561180242,False,"N#CC(c1nc2ccccc2s1)c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1, N#CC(c1nc2ccccc2s1)c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1, N#CC(c1nc2ccccc2s1)c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1",prism_treatment_info
59a598698,BRD-K42417338-045-01-9,butorphanol-(+)-tartrate,"opioid receptor agonist, opioid receptor antagonist",0.3447839863169162,0.301584228786402,0.0431997575305141,False,Oc1ccc2C[C@H]3N(CC4CCC4)CC[C@@]4(CCCC[C@@]34O)c2c1,prism_treatment_info
59ba32d4e,BRD-K68408467-065-01-8,proflavine-hemisulfate,topical anesthetic,0.3592556510692583,0.2882511102311154,0.0710045408381429,False,Nc1ccc2cc3ccc(N)cc3nc2c1,prism_treatment_info
5a0b9ccba,BRD-K67772619-001-05-1,rheochrysidin,protein tyrosine kinase inhibitor,0.3560901918008791,0.3168503875877842,0.0392398042130948,False,COc1cc(O)c2C(=O)c3c(O)cc(C)cc3C(=O)c2c1,prism_treatment_info
5a13d6c2c,BRD-A49160188-003-12-7,donepezil,acetylcholinesterase inhibitor,0.3085355772178529,0.3083178331648573,0.0002177440529955,False,"COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC, COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC",prism_treatment_info
5a3c49d79,BRD-K81957469-001-01-0,semagacestat,gamma secretase inhibitor,0.3256165885985916,0.3202392583096931,0.0053773302888985,False,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1c2ccccc2CCN(C)C1=O,prism_treatment_info
5a518a0f0,BRD-K17565903-066-23-1,pridinol,muscle relaxant,0.3268026460557038,0.3224068724287262,0.0043957736269776,False,"OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1, OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1",prism_treatment_info
5a5926a4e,BRD-K48061146-066-01-7,benztropine-mesylate,acetylcholine receptor antagonist,0.3420847504256549,0.324116681117344,0.0179680693083109,False,CN1[C@@H]2CC[C@@H]1C[C@H](C2)OC(c1ccccc1)c1ccccc1,prism_treatment_info
5aa46f542,BRD-A62421304-004-18-9,mepenzolate,acetylcholine receptor antagonist,0.3469299432456123,0.288368530380977,0.0585614128646352,False,"C[N+]1(C)CCCC(C1)OC(=O)C(O)(c1ccccc1)c1ccccc1, C[N+]1(C)CCCC(C1)OC(=O)C(O)(c1ccccc1)c1ccccc1",prism_treatment_info
5ab0bda1e,BRD-K72029282-001-22-0,probucol,atherogenesis inhibitor,0.3826672802163684,0.3522847350340294,0.030382545182339,False,"CC(C)(Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C, CC(C)(Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C",prism_treatment_info
5ab704064,BRD-A06390036-001-04-6,hydroquinidine,antiarrhythmic,0.3382521781695332,0.2982550312406644,0.0399971469288688,False,CC[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,prism_treatment_info
5ac378d8a,BRD-K81801188-001-02-8,PP-121,protein tyrosine kinase inhibitor,0.3510908951121089,0.3362069538489633,0.0148839412631455,False,"C1CCC(C1)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc12, C1CCC(C1)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc12",prism_treatment_info
