smiles,max_tanimoto_to_seed,is_novel,max_tanimoto_scaffold
COc1ccc(CN2CCN(Cc3ccc(C)cc3F)CC2)cc1,0.2105263157894736,True,0.3448
CC[NH+](CC)C[C@@H](O)CCNc1ccnc2cc(Cl)ccc12,0.1948051948051948,True,0.3889
CCOc1ccc(Br)cc1NC(=O)c1ccc(OC)cc1,0.2413793103448276,True,0.4783
ClC=CC(C=CCl)NCCOc1c2cccc1NOCC=CC=CN=C2,0.1309523809523809,True,0.1724
CC=CC1=CC(NCCO)=NC2NCC(=C(Cl)CCCl)C12,0.1309523809523809,True,0.1667
NC(=Nc1ccccc1)ON=CN[C+]CO,0.2045454545454545,True,1.0
OCCNC=NC1=Nc2ccccc2C2=CPC=C(C=C2Cl)OCCCCNC=C=N1,0.1354166666666666,True,0.1765
C1=NC=N[B-]=1CCOc1ccccc1,0.2264150943396226,True,0.2917
COc1ccc(NC(=O)CSc2nc(-c3ccc(OC)cc3)ns2)cc1,0.238095238095238,True,0.2381
CC(Cl)=CCNC1N=[S+]=CCNC2=C(N)CC=C1C2,0.2054794520547945,True,0.1429
COC1CCCC=N1,0.1739130434782608,True,0.1579
[B+]=CCN=C(N)NCC=CCCl,0.1111111111111111,True,0.1111
C[NH2+]CCCNCc1ccc(-c2ccc(F)c(Cl)c2)o1,0.1791044776119403,True,0.3793
C=NC=C1C=C=[O+]C=C1CCOc1ccc(Cl)c(Cl)c1,0.1617647058823529,True,0.2745
COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O,0.5833333333333334,False,1.0
CC=C(NCCONC=CC=CN=CCCl)C(C)=CN=C[SH]=C=CCl,0.1176470588235294,True,0.1053
Cc1ccccc1NC(=O)c1ccc(-c2ccc(Cl)cc2Cl)o1,0.1935483870967742,True,0.3095
COCc1cccc(CN2CCN(Cc3ccc(O)cc3)CC2)c1,0.2745098039215686,True,0.3448
ClOCCc1ccccc1N=CNC1=C=CC=C1,0.1527777777777778,True,0.1702
NC1=CCN(C2C=CC=CC(NCCO)=N2)C=C1Cl,0.1097560975609756,True,0.122
N[C@H]1C(O)[C@H]([NH3+])[C@H](O)C(O)[C@@H]1O,0.2272727272727272,True,1.0
O=C(c1ccccc1F)N(Cc1ccc(Cl)cc1)c1ccccn1,0.1690140845070422,True,0.35
NNCC1=C(Cl)C=[B-]CC1,0.1063829787234042,True,0.2143
OCCNc1nc(NC2=CC=C(Cl)C(Cl)=[P-]2)nc2ccccc12,0.1935483870967742,True,0.234
CC=C(C)C(Cl)=CC=NC1=NC2=CC=C(O)CNC(=N1)C2,0.1527777777777778,True,0.122
CC1(NC=CN=CCONCCOCl)C2=C=CC=CN2C=C=C=CC=CC=CN=CNc2ccc(Cl)c1c2,0.1083333333333333,True,0.137
C=CC(Cl)=CC(=NC)NCC=CC=CC=CNCCONCC,0.1617647058823529,True,0.1618
C=C(Cl)C(Cl)=CC=CNC12CC=CC=CN=CNC1=C(CO)NC(C=C=CC)=N2,0.1226415094339622,True,0.1395
C=NC=CC=CC(C)=CC=CN1C2C=CC(CO)=C(Cl)C1N=CN2,0.1518987341772152,True,0.0833
Cc1ccc(OCCC(=O)NCCCCCS(C)(=O)=O)c(C)c1,0.2063492063492063,True,1.0
CNC1=NC2=CC(CO)NC(=N1)C2,0.1470588235294117,True,0.1351
COc1ccc(Nc2cc(C)nc3ccccc23)cc1[N+](=O)[O-],0.2711864406779661,True,0.2619
CC(C)CC(CC(C)C)NC(=O)N[C@H](CO)Cc1c[nH]c2ccccc12,0.3235294117647059,True,1.0
CC(CN)C(Cl)=CC[B+]c1nc(CCO)c2ccccc2n1,0.2063492063492063,True,0.3333
COc1ccc(Cl)c2sc(N(Cc3cccnc3)C(=O)c3ccc(C(C)=O)cc3)nc12,0.2261904761904762,True,0.2692
CC(C)=CC[C@H](O)/C(C)=C/COc1ccc2ccc(=O)oc2c1,0.7555555555555555,False,1.0
OCCC1=C=CC=CC=C1,0.125,True,0.0909
CCN[O-],0.1081081081081081,True,0.1081
N=C1N=C(NCCO)c2ccccc2C23C(Cl)=CC2=C13,0.1475409836065573,True,0.1667
C#CC(C)C#CCCC#N,0.0851063829787234,True,0.08
Clc1cccc2c1NCC=CCC=NCN2,0.1428571428571428,True,0.2857
C=C(Cl)C=CCC(Cl)=NC1=CC=C=CNCC1C,0.1538461538461538,True,0.1667
NCCC=N[P+]C(=Nc1ccccc1)Nc1ccc(Cl)c(Cl)c1,0.1454545454545454,True,0.2083
C=CC=CC(Cl)=NC(=CC#CCl)NC=CC=C(C)C(C)=COC,0.109375,True,0.0882
Cc1cc2nc(N)nc(C)c2cc1C,0.2045454545454545,True,0.3333
COc1ccc(NC(=O)c2c(-c3ccc(OC)cc3)c3c4n(c(-c5ccc(Cl)c(Cl)c5)cn24)CCCC3)cc1,0.2051282051282051,True,0.1818
CC(=CC=C(Cl)CCl)Nc1nc(ONCO)c2ccccc2n1,0.2222222222222222,True,0.3333
CC=CC=C1CC(N)(NC=CI)N=CN1,0.125,True,0.1778
C/C=C1\CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1Cc1nccc2c1[nH]c1ccc(O)cc12,1.0,False,1.0
C=C(Cl)C(Cl)=CC=CNC1N=C1c1ccccc1N,0.135593220338983,True,0.2667
CC=c1cncnc1=Cc1cc(Cl)c(Cl)cc1NCCO,0.1470588235294117,True,0.225
CCC1=CC=CC2N=C(N=CC=C(Cl)C(Cl)=CN)C2N1,0.1333333333333333,True,0.1064
C#CCOCCCCCNC[C@H](O)c1ccc(C)cc1,0.1494252873563218,True,1.0
C=C(Cl)N1CC=CC=CCC=NC1,0.1132075471698113,True,0.1538
COc1ccc(O)cc1C(=O)C=Cc1ccccc1,0.6136363636363636,False,1.0
C=CC=CC=[C-]C(=NN1C=C(Cl)C(=C)C1Cl)NCCO,0.1318681318681318,True,0.1707
C=C1C[C+](C[O+]NC(Cl)N=c2c3ccccc23)C=C1Cl,0.140625,True,0.1613
Nc1c(F)cccc1CNCC12CC3CC(CC(O)(C3)C1)C2,0.15,True,0.2895
COc1ccc(C(=O)C=Cc2ccc(O)cc2OC)cc1,0.46,False,1.0
N=C=C=CC=CNC=CCNC=CCNCCCN=CNc1ccc(Cl)c(Cl)c1,0.1071428571428571,True,1.0
CC=NCC(C=CCl)=CCCl,0.135593220338983,True,0.1176
NCC(=C(Cl)CCl)c1nc(NCCO)c2ccccc2n1,0.2105263157894736,True,0.3333
O=C(Nc1cccc(Cl)c1)Nc1cccc(Br)c1,0.2,True,0.4091
CC(C)(C#N)CN[C@H]1C[C@@H](O)[C@H](O)[C@H](O)C1,0.2580645161290322,True,1.0
CC(F)(F)CC[NH2+]Cc1ccc2cc[nH]c2c1,0.4772727272727273,False,1.0
C=C(Cl)C(Cl)=CC=NC1C#CCC(NCCO)=N1,0.1235955056179775,True,0.1282
NC1=C(Cl)C(Cl)=C1,0.0816326530612244,True,0.2
C=C=C[P+]C=C1CN=C2CCCC=NNC(C=CCl)=CC=C(Cl)NC1=N2,0.108695652173913,True,0.1489
COc1cc(O)c2c(c1C)O[C@H](c1ccccc1)CC2=O,0.62,False,1.0
Cc1cc(NC(=O)c2ccc(OCC(N)=O)cc2)no1,0.2096774193548387,True,0.3548
Cc1ccc(C)c(OCC[N@@H+](C)CCCCCO)c1,0.1911764705882352,True,1.0
Bc1cc(NC2N=C3C=CC=C=C2C3)ccc1Cl,0.1142857142857142,True,0.1778
CCC=C=CC#COC=C(C=CC=CC=C=C=CN(Cl)CC)NC1=Nc2ccccc2CNCCON1Cl,0.1428571428571428,True,0.3191
OCCNC1=[B-]CC(Nc2ccc(Cl)c(Cl)c2)=C2C=CC=C12,0.1052631578947368,True,0.1618
CN=CCCOCC=CC=CC(CC#N)=NN1CC=C(C)CC1Cl,0.1413043478260869,True,0.2941
CCN(CC)CCCNCc1ccc(-c2ccccc2Cl)o1,0.1690140845070422,True,0.3793
COc1ccc2c(c1)OC[C@H](C(=O)NC(C)(C)CC(F)(F)F)C2,0.2608695652173913,True,0.4
CC1=CC=C=NC1N=C(N=CNCCO)Nc1ccc(Cl)c(Cl)c1,0.136986301369863,True,0.1702
C=C=C(Cl)C(Cl)=CCNSN=C(NCCO)c1ccccc1,0.1454545454545454,True,1.0
CN(C(=O)C(O)CC(C)(C)C)C1CCC(NC(=O)CC#N)CC1,0.1333333333333333,True,1.0
CCCN(C)c1ccnc2cc(Cl)ccc12,0.1739130434782608,True,0.3889
C[C@@H](CO)[C@@H](C)Nc1ccnc2cc(Cl)ccc12,0.2142857142857142,True,0.3889
C#CC=CC12C=CC(N=CNC=CC=C(C)C1(C)C)N(F)C2,0.1527777777777778,True,0.1282
OCCNc1nc(N2CC=CC(Cl)C2Cl)nc2ccccc12,0.2131147540983606,True,0.2558
CCC=CC=C1N=CN(C2C=C(Cl)C(Cl)=C2)N=C1NCCO,0.1304347826086956,True,0.125
C=CC=CN=C(N)Nc1ccc(Cl)c(Cl)c1,0.1296296296296296,True,1.0
CC1=C(Cl)C=CCOCCNC2=C(C[C-]CC=C2)[P+]C=NCN1,0.1168831168831168,True,0.12
C#CC(Cl)=CCN1C2C=CC=C3C2=C=NC31,0.1030927835051546,True,0.1176
NC#CC=CCCNC=NC(Cl)c1ccc(Cl)cc1,0.1285714285714285,True,1.0
CC(NCc1ccccc1)c1ccc(Cl)cc1Cl,0.2075471698113207,True,0.3333
ClC1=CC=CN(C2CCOC3=CCCONC2=NCCC=NC=CC3)C1Cl,0.1057692307692307,True,0.1299
ClCC(Cl)=CC1=CNCN=C2CC=C(C=CCC2)N1,0.1639344262295081,True,0.1951
CCNC1C=CC(O)CN=[PH]=CN(c2ccc(Cl)c(Cl)c2)N1,0.1470588235294117,True,0.1667
CP=CNC1=NC(Nc2ccc(Cl)c(Cl)c2)=NC=CC=CCO1,0.1428571428571428,True,0.2045
CCN(CC)CCCNc1ccnc2cc(CO)ccc12,0.1710526315789473,True,0.3889
CCNC1=Nc2cc(cc(Cl)c2Cl)N=NC=CCC=C1,0.1081081081081081,True,0.1471
C=C=CC=C1CN=C(Nc2ccc(Cl)c(Cl)c2)N=C1NCC,0.1298701298701298,True,0.2051
OCC[B-]c1nc(N(I)c2ccc(Cl)c(Cl)c2)nc2ccccc12,0.2203389830508474,True,0.2821
CC(C)CC[C@H](O)COc1ccccc1C(=O)Nc1ccccc1,0.2295081967213114,True,0.4783
COc1cc(C=CC(=O)c2ccccc2Cl)cc(OC)c1OC,0.5,False,1.0
CC=C1C=C(Cl)C(Cl)=N[S-]N=C2CC(OCC(C)N)=C12,0.1351351351351351,True,0.1304
CC=CC=CN=C(N=C(C)NCCO)NC=C1C=[P-]=C(Cl)C(Cl)=C1,0.1265822784810126,True,0.1136
CC1(C)C(C(=O)OCc2cccc(F)c2Cl)C1(F)F,0.2105263157894736,True,0.3333
C[C@@H](CO)Nc1nc(N(C)C)nc(N(C)C)n1,0.140625,True,0.125
CC1=C(/C=C/[C@@H](C)OCCCO)C(C)(C)CCC1,0.2058823529411764,True,0.4167
NC(=NC=C1C=CNC=C1CNCCO)NC1=CCB(Cl)C(Cl)=C1,0.1428571428571428,True,0.1091
C=CCO[N-]C(=O)c1c[nH]c2c(C)cc(C)cc2c1=O,0.1833333333333333,True,0.4615
C=C=NC(Cl)Nc1cccc(Cl)c1,0.1272727272727272,True,1.0
Cc1ncnc(N)c1-c1ccc(Cl)cc1F,0.1666666666666666,True,0.2581
COC(=O)c1cc2ccc(=O)oc2cc1OC(N)=O,0.5121951219512195,False,1.0
C=C=C(Cl)C(=CCC1=NC2=C=CC=C21)N=C,0.1451612903225806,True,0.0909
COc1ccccc1CNC(=O)CCn1c(=O)[nH]c2ccsc2c1=O,0.323943661971831,True,0.2453
CC=CC=C(CNCCO)N=C=N,0.1272727272727272,True,0.1273
CC[C@@H](/C=C\[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,0.7384615384615385,False,1.0
NC=CCCl,0.073170731707317,True,0.0732
CC=C[P-]=C=C1CN=C(Nc2ccc(Cl)c(Cl)c2)N=C1NCCO,0.1518987341772152,True,0.2051
CC1(NCON)C2=CC3=NC1C=CC3C=C(Cl)C(Cl)=C2,0.1265822784810126,True,0.1458
COc1ccc(-c2nonc2NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC,0.3166666666666666,True,0.3235
C=C[C@@](C)(O)CC/C=C(\C)CCC=C(C)C,1.0,False,1.0
CC[C@H](C)CONC(=O)N[C@H](CO)Cc1c[nH]c2ccccc12,0.3108108108108108,True,1.0
OCCNC1=NC(Nc2ccc(Cl)c(Cl)c2)=NC2CB=CC=C12,0.1176470588235294,True,0.1957
COc1cc(C)ccc1C(=O)N1C[C@H](C)C[C@@H](C)C1,0.265625,True,0.4231
Cc1ccc(O)c(C(=O)C=Cc2ccc(O)cc2)c1,0.4857142857142857,False,1.0
CC[NH2+]CCN(CC)C(=O)c1cccc(C)c1,0.25,True,1.0
CC(C)C1CCC(N(C)C(=O)C(=O)N[C@H](C)C[C@@H](C)[NH3+])CC1,0.1382978723404255,True,1.0
ClC1=CC=CNSC=Nc2cccc(c2)C1Cl,0.1428571428571428,True,0.1569
Clc1ccc(NC=NCBr)cc1Cl,0.1372549019607843,True,1.0
O=C(CO)NCCC(=O)NCCOc1ccc(Cl)cc1Cl,0.1692307692307692,True,1.0
CCC(F)(F)C(=O)Nc1cc(S(=O)(=O)NC)ccc1O,0.2096774193548387,True,1.0
CC(=O)Nc1cc(NC(=O)Nc2cccc(Cl)c2)ccc1C,0.2280701754385964,True,0.4091
C=Cc1c(C)nc2nc1NC(CO)=C(C)C=CC2,0.1515151515151515,True,0.1538
CCCCOc1cccc(NC(=O)Cn2c(=S)[nH]c3ccccc3c2=O)c1,0.2465753424657534,True,0.3256
NC12CCOC(Cl)=C(Cl)C=CC=C1C=Nc1ccccc12,0.1829268292682926,True,0.2364
CC[NH+](CC)C[C@@H](C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.4153846153846154,False,1.0
COC[C@H](C)Oc1c(C)[nH]c2ccccc2c1=O,0.3703703703703703,True,0.4615
OCc1cccc(CNC2CCN(CCc3ccc(F)cc3)CC2)c1,0.1780821917808219,True,0.2683
CC(C)[C@H](C)Oc1c2occc2cc2ccc(=O)oc12,0.675,False,1.0
COCCC1(Cl)C(Cl)=CCNc2nc(c3ccccc3n2)NCC=CC1O,0.2112676056338028,True,0.2955
C#CC=CC=CC=C1CC=CCN=C1C(=NCC=CC=CCl)NCCO,0.1078431372549019,True,0.1667
B#CCCC1=NCCC(NCCO)=B1,0.1216216216216216,True,0.1364
CCOc1c(Cl)cc(CNCC(O)c2ccc(OC)cc2)cc1OC,0.2463768115942029,True,0.3548
CC=C(C)CC=CC=C=C=CNCl,0.1320754716981132,True,0.1321
CC1=CC=Nc2nc(c3ccccc3n2)NCC1,0.2641509433962264,True,0.2653
C#[N+],0.0,True,0.02
OCCNC=NC(=NC=C1C=C2C=C2C1)Nc1cccc(Cl)c1,0.1538461538461538,True,0.1667
COc1c(O)ccc2c(=O)c3c(O[C@H](C)CC(C)(C)OC)cc(O)cc3oc12,0.4126984126984127,False,1.0
Cc1ccc(-c2ccc(CNCC[NH2+]CCO)o2)cc1Cl,0.1940298507462686,True,0.3793
ClC1=C[P-]C=C(NC2=NC3=CC=CCC(=N2)C3)C=C1Cl,0.1022727272727272,True,0.1148
CCN(CC(C)C)C(=O)c1ccc(NC(=O)c2cccs2)cc1,0.180327868852459,True,0.2903
ClCC=C(CCl)N1CN=C2CC=CC=C(COCN2)N1,0.16,True,0.1111
CC=CN=C1C=C(Cl)C(Cl)=CC1,0.1555555555555555,True,0.1786
CCN=C1CC=CC#CNC(=CC=CCl)C=C(Cl)CC(NCCO)=N1,0.1372549019607843,True,0.1207
CCNCC(=NC#[N+]C=C1C=C1)Nc1ccc(Cl)c(Cl)c1,0.1475409836065573,True,0.1579
C=NC=C1C=CC(C)=CCNC(Cl)=Nc2ccccc2CNC=CC1Cl,0.1428571428571428,True,0.1803
C[C@H](CO)[NH2+][C@H](c1ccccc1)c1ccc(Cl)cc1,0.1904761904761904,True,0.4286
OCCNC(Cc1ccccc1)c1ccc(Cl)c(Cl)c1,0.1964285714285714,True,0.4783
COc1cc(N[C@H](C)CCO)nc2ccccc12,0.3018867924528302,True,0.3889
CC(C)OCCCNC(=O)c1c(N)n(CCc2ccccc2)c2nc3ccccc3nc12,0.2428571428571428,True,0.2683
ClC=CC1=CC=CCCC(Cl)C(N=C2C=CC=CC#COCN=CCCN2)N1,0.1075268817204301,True,0.1316
CCC=CC=C1N=CN(CC=C(Cl)CCl)N=C1NCCO,0.1333333333333333,True,0.1176
CS(=O)(=O)c1cccc(C(=O)Nc2nc(-c3cccc(O)c3)cs2)c1,0.2,True,0.3143
Cc1cccc(N2C3=C(C(=O)CC(C)(C)C3)C(c3ccccc3C)C3=C2CC(C)(C)CC3=O)c1,0.2328767123287671,True,0.3171
CCCCN(CCCC)C(=O)Nc1ccc(NC(=O)c2ccco2)cc1,0.1911764705882352,True,0.2973
FC1=CC=CC=[C+]1,0.0681818181818181,True,0.0714
CCOCCNCCC(O)=CCNC(Cl)N=CNCCO,0.1325301204819277,True,0.1324
FC(F)(F)Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,0.1917808219178082,True,0.2619
NC1=CCN(C2=C=C3C(O)=CC3C2CC=CC=CN=CNCCO)C=C1Cl,0.1401869158878504,True,0.1724
Cc1ccc(NC(=O)Nc2cccc(Cl)c2)c(F)c1,0.2,True,0.4091
C#C[C@H](C)Oc1cc([O-])cc2oc3c(O)cccc3c(=O)c12,0.4912280701754385,False,1.0
NC1C=CC2CC(=NC([C+]c3ccc(Cl)c(Cl)c3)=N2)NCCO1,0.1184210526315789,True,0.1887
CC=NC=C=CC=CC1=NOCCN1,0.1081081081081081,True,0.125
CCC(=O)Nc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1,0.1904761904761904,True,0.4091
COc1cccc(-c2nc3cc(N(C)C)ccc3[nH]2)c1,0.2452830188679245,True,0.5
C[C@H](O)CC[N@@H+](C)C[C@@H](O)Cn1c2ccccc2c2ccccc21,0.2264150943396226,True,0.6842
C=C1[N-]C=CC=C1NC1=Nc2cccc(c2)[C-](OCCO)N1,0.1477272727272727,True,0.1186
C=CC1=CCCC2(Nc3ccc(Cl)c(Cl)c3)NOCC#CC=CC(C)CC=C2C=CC#CNCN1,0.1188118811881188,True,0.1566
CCN=CNc1ccc(Cl)c(Cl)c1,0.16,True,1.0
OC1CNC2=NCNc3cccc(Cl)c3N[P+]1=C=CC2,0.1971830985915492,True,0.2727
N#Cc1cc(F)ccc1CN1CCN(Cc2ccc(Cl)cc2)CC1,0.135593220338983,True,0.3448
[N-]c1cccc(C2CC23C=C(Cl)C(Cl)=CC3)c1,0.1923076923076923,True,0.2778
C=C(Cl)C(Cl)=CN1C=C2C=CCC=C(N1)OCCN2,0.1232876712328767,True,0.1731
CCOC(=O)c1cnc2c(C(F)(F)F)cccc2c1Nc1ccc(NC(C)=O)cc1,0.175,True,0.2619
CC(Cl)=CC=C1CC=CC2CN=C(N=C2NCCO)N(Cl)C1,0.1546391752577319,True,0.1571
CC[C@@H](C)c1ccc(Cn2c(CN(C)C(C)=O)nc3ccccc32)cc1,0.203125,True,0.2368
CC(CO)CNC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.175438596491228,True,0.4286
OCC1C=CC2CNC1=NC(c1ccc(Cl)c(Cl)c1)=N2,0.1408450704225352,True,0.1957
ClC1=CC=C[P+]2C(Cl)C12,0.1111111111111111,True,0.1613
Clc1ccc(N2CN=C3CCC=CC(N2)OCCN3)cc1Cl,0.1515151515151515,True,0.2121
Cc1cccc[o+]1,0.1842105263157894,True,0.3333
COC[C@@H](O)Cn1c2ccccc2c2ccccc21,0.2745098039215686,True,0.6842
CCCO[C@@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)/C=C/[C@@H](CC)C(C)C)[C@@]4(C)CC[C@@H]32)C1,0.734375,False,1.0
ClCC1CCCCNCCOCC(Cl)=CNC1,0.12,True,0.2222
COc1ccc(C=CC(=O)c2cc(OC)c(OC)c(OC)c2)cc1F,0.4509803921568627,False,1.0
CCc1ccc(NC(=O)CSc2nc(-c3ccc(OC)cc3)ns2)cc1,0.217391304347826,True,0.2381
Cc1cc(Nc2ccc(C(=O)N(C)C)cc2)c2ccccc2n1,0.2727272727272727,True,0.2619
C=[C+]C(Cl)=CCNN1N=C(NCCO)C2=CC=CC21,0.1071428571428571,True,0.1304
CCOCc1cc(CNC(C)C(N)c2ccccc2)ccc1OC,0.2608695652173913,True,0.3548
CN1C=CC=CC=CN=NCN=C1,0.1,True,0.0833
COc1cc(O)c(F)cc1OC,0.3823529411764705,True,1.0
C#CN1CN=C(NCCO)c2ccccc21,0.1587301587301587,True,0.3226
CCC(O)CNCC(O)COc1ccc(Cl)cc1Cl,0.1690140845070422,True,1.0
OCC=C[O+]=C1CN=C(C=CC=CC[C+]Cl)N=C1NCCO,0.1111111111111111,True,0.1034
Nc1c(F)cccc1CN1CCN(Cc2ccc(O)c(Cl)c2)CC1,0.1948051948051948,True,0.3448
CCCOc1ccc(C=CC(=O)OCCCO)cc1,0.3777777777777777,True,1.0
C=C1C=C(Cl)C(Cl)=CC2CCONC(N1)c1ccccc12,0.1515151515151515,True,0.2105
CC(C)(C)c1cccc(CNCC(O)c2ccccc2)c1,0.2142857142857142,True,0.3548
CCn1c(SCC(=O)Nc2ccccc2C)nc2ccccc2c1=O,0.2459016393442623,True,0.2692
C=C[C@](C)(O)CC(=O)N[C@H](C)CCC=C(C)C,0.4,False,0.4
COc1ccccc1NC(=O)c1c(-c2ccc(C(C)C)cc2)c2c3n(c(-c4ccccc4)cn13)CCCC2,0.2025316455696202,True,0.1818
OCCNC1C(N2C=C=C(Cl)C(Cl)=C2)=NC2=CC=[N+]=CC21,0.0941176470588235,True,0.1053
C#CC=CC=CCCCC(Cl)=CC=CNSC=Nc1ccccc1CNCCO,0.1341463414634146,True,1.0
CC[C@](C)(C[NH2+]C[C@@H](O)COc1ccc(Cl)cc1Cl)OC,0.2162162162162162,True,1.0
CC(C)[C@@H](CCO)Nc1ccnc2cc(Br)ccc12,0.1917808219178082,True,0.3889
CCC1NOCCNC=CCN=CCC(c2ccccc2N=CNC(C=CCl)C=CCl)O1,0.1397849462365591,True,0.2449
CC(NCc1cc(Cl)cc(Cl)c1)c1cccc(F)c1,0.1454545454545454,True,0.3333
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.5957446808510638,False,1.0
C=C(C(Cl)=CCC1N=C(CO)c2cccn21)C(C)N,0.1486486486486486,True,0.1667
CNC(C=CCN)CN(CO)CC=C(C)Cl,0.1212121212121212,True,0.1148
OCCNC1=NCC2=CC(=Nc3ccccc31)C(Cl)C2Cl,0.136986301369863,True,0.1667
CC=C(NC=NCC(C=CCC)CNC=CN=CCF)C(C)CCl,0.1527777777777778,True,0.1528
C=CCNCCCC=CC(CC=C)=NC#N,0.1551724137931034,True,0.1552
C=C1C(Cl)=CC(NOCN=CNC2C3=C(N)C2B=C=C3)=C1Cl,0.1237113402061855,True,0.0938
OC[C@H](O)Cn1c2ccccc2c2ccccc21,0.2272727272727272,True,0.6842
CCN(CC)CCCC(C)Nc1ccnc2cc(CO)ccc12,0.1772151898734177,True,0.3889
CCN(C)C(=O)c1c[nH]c2cc(F)c(F)cc2c1=O,0.1746031746031746,True,0.4615
OCCNc1nc(NCC=C(Cl)CC=NC=C=NCCOCCC=NC=CC#COCCl)nc2ccccc12,0.1521739130434782,True,0.3333
CN=C(Cl)COC=CC=CN=CC1C=CCC(Cl)=C1,0.1590909090909091,True,0.6667
N=C=[S+](NCCO)C1=NCC=CC1N=CNC=CC#[O+],0.1136363636363636,True,0.2778
CCCOc1ccc(CNCC(O)c2cccc(C#N)c2)cc1OC,0.2428571428571428,True,0.3548
C[S+]=C=CCc1c(C2CCCOCC2)ccc(Cl)c1Cl,0.1645569620253164,True,0.3438
CC[C@@H](C)NC(=S)Nc1ccc(C)c(Cl)c1,0.1636363636363636,True,1.0
COc1ccc(-c2nc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)[nH]2)cc1O,0.3508771929824561,True,0.3158
Clc1ccc(NC2NN3CC4=NCC=CC2=NCCCC43)cc1Cl,0.1153846153846153,True,0.1912
OCCNC1=NCC([N+]c2ccc(Cl)c(Cl)c2)=CC=CC=C1,0.12,True,0.175
C[C@@]1(Br)C[C@@H]1C(=O)OCc1c(F)cc([N+](=O)[O-])cc1F,0.1875,True,0.3333
N#CCCC1C#CCC1,0.0923076923076923,True,0.2222
Cc1cc(N[C@H](N)CCC[NH3+])nc2ccccc12,0.2777777777777778,True,0.3889
CCOC(NC)C(Cl)C=CNC1=NC2(Cl)C=CC=C2C(NCCO)=N1,0.1368421052631579,True,0.1042
C=CC=C1CN=C(C=C=C(Cl)C2(Cl)COCCOC2)N=C1NCCO,0.1494252873563218,True,0.14
COc1cc(C)ccc1C(=O)N1CC[C@H](C)[C@@H](C)C1,0.2537313432835821,True,0.4231
CC[C@H](NCc1ccc(O)c(C)c1)c1ccccc1F,0.2033898305084746,True,0.3333
CCOc1ccc(Nc2cc(C)nc3c(C)cccc23)cc1,0.1917808219178082,True,0.2619
C=C[C@H](CC)Oc1c(C(C)=O)c(C)cc2cc(OC)cc(O)c12,0.35,True,1.0
COc1ccc(OC)c(C(=O)C=Cc2ccccc2O)c1,0.4705882352941176,False,1.0
C=C(Cl)C(Cl)C=CC1=Nc2ccccc2CNCC(O)=N1,0.1746031746031746,True,0.2553
C=C(Cl)CC=c1nc(NCON)c2cccc1c2,0.1587301587301587,True,0.25
NOCCc1nc2nc3ccc(cc13)C(Cl)C=CC=C2,0.144927536231884,True,0.1875
[B-]CC(Cl)=CC=C1NCN(NCCO)CC=CC=C=[P+]1,0.1145833333333333,True,0.1333
O[C@@H]1[C@@H](O)[C@H](O)C[C@@H](O)[C@H]1O,1.0,False,1.0
COCc1ccc(NC(=O)Nc2ccc(F)c(Cl)c2)cc1F,0.2115384615384615,True,0.4091
CCOc1ccc(Nc2ncc3ccccc3n2)c(OC)c1,0.2419354838709677,True,0.2821
CC1[S+]CCOCCNC2CN=C1NC(C=CCl)C=C2Cl,0.116504854368932,True,0.1333
CC=CC1C=CC=CC#CCCC=C(Cl)CC(N=CCCNCCCl)=N1,0.1170212765957446,True,0.2258
CC=C(Cl)NN1NN(CCO)Cc2ccccc21,0.2125,True,0.3793
Clc1ccc(NSC=NC2C=C2)cc1Cl,0.1,True,0.186
COCNc1nc(NC=C(N)CCCC=CCOCCl)nc2ccccc12,0.2083333333333333,True,0.3333
C#CC[C@H](C)Oc1nncc2ccccc12,0.2264150943396226,True,0.5
O=C(Nc1cccc(Br)c1)Nc1ccc([O-])c(Cl)c1,0.18,True,0.4091
CC=CC=C1NN2CN=C1C(COC)C(Cl)=CC2C=CCl,0.125,True,0.1364
COC(=O)C1=CN(C)C=C(C(=O)OC)C1c1ccc(Cl)c(Cl)c1,0.2142857142857142,True,0.3103
Clc1ccc(C2CC3OCCNC3=NC=N2)cc1Cl,0.1929824561403508,True,0.2791
CCCNCCNc1ccnc2cc(Cl)ccc12,0.1666666666666666,True,0.3889
CC=CC=CCCC1=C2CN=C(C1)N=C2CCOCNc1ccc(Cl)c(Cl)c1,0.1538461538461538,True,0.1698
COCCCCC(=O)Nc1nnc(Cc2ccc(OC)cc2)s1,0.2419354838709677,True,0.2683
