smiles,max_tanimoto_to_seed,unreachable
CCCCOc1cccc(NC(=O)Cn2c(=S)[nH]c3ccccc3c2=O)c1,0.2465753424657534,1
NC12CCOC(Cl)=C(Cl)C=CC=C1C=Nc1ccccc12,0.18292682926829268,1
CC[NH+](CC)C[C@@H](C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.4153846153846154,0
COC[C@H](C)Oc1c(C)[nH]c2ccccc2c1=O,0.37037037037037035,1
OCc1cccc(CNC2CCN(CCc3ccc(F)cc3)CC2)c1,0.1780821917808219,1
CC(C)[C@H](C)Oc1c2occc2cc2ccc(=O)oc12,0.675,0
COCCC1(Cl)C(Cl)=CCNc2nc(c3ccccc3n2)NCC=CC1O,0.2112676056338028,1
C#CC=CC=CC=C1CC=CCN=C1C(=NCC=CC=CCl)NCCO,0.10784313725490197,1
B#CCCC1=NCCC(NCCO)=B1,0.12162162162162163,1
CCOc1c(Cl)cc(CNCC(O)c2ccc(OC)cc2)cc1OC,0.2463768115942029,1
CC=C(C)CC=CC=C=C=CNCl,0.1320754716981132,1
CC1=CC=Nc2nc(c3ccccc3n2)NCC1,0.2641509433962264,1
C#[N+],0.0,1
OCCNC=NC(=NC=C1C=C2C=C2C1)Nc1cccc(Cl)c1,0.15384615384615385,1
COc1c(O)ccc2c(=O)c3c(O[C@H](C)CC(C)(C)OC)cc(O)cc3oc12,0.4126984126984127,0
Cc1ccc(-c2ccc(CNCC[NH2+]CCO)o2)cc1Cl,0.19402985074626866,1
ClC1=C[P-]C=C(NC2=NC3=CC=CCC(=N2)C3)C=C1Cl,0.10227272727272728,1
CCN(CC(C)C)C(=O)c1ccc(NC(=O)c2cccs2)cc1,0.18032786885245902,1
ClCC=C(CCl)N1CN=C2CC=CC=C(COCN2)N1,0.16,1
CC=CN=C1C=C(Cl)C(Cl)=CC1,0.15555555555555556,1
CCN=C1CC=CC#CNC(=CC=CCl)C=C(Cl)CC(NCCO)=N1,0.13725490196078433,1
CCNCC(=NC#[N+]C=C1C=C1)Nc1ccc(Cl)c(Cl)c1,0.14754098360655737,1
C=NC=C1C=CC(C)=CCNC(Cl)=Nc2ccccc2CNC=CC1Cl,0.14285714285714285,1
C[C@H](CO)[NH2+][C@H](c1ccccc1)c1ccc(Cl)cc1,0.19047619047619047,1
OCCNC(Cc1ccccc1)c1ccc(Cl)c(Cl)c1,0.19642857142857142,1
COc1cc(N[C@H](C)CCO)nc2ccccc12,0.3018867924528302,1
CC(C)OCCCNC(=O)c1c(N)n(CCc2ccccc2)c2nc3ccccc3nc12,0.24285714285714285,1
ClC=CC1=CC=CCCC(Cl)C(N=C2C=CC=CC#COCN=CCCN2)N1,0.10752688172043011,1
CCC=CC=C1N=CN(CC=C(Cl)CCl)N=C1NCCO,0.13333333333333333,1
CS(=O)(=O)c1cccc(C(=O)Nc2nc(-c3cccc(O)c3)cs2)c1,0.2,1
Cc1cccc(N2C3=C(C(=O)CC(C)(C)C3)C(c3ccccc3C)C3=C2CC(C)(C)CC3=O)c1,0.2328767123287671,1
CCCCN(CCCC)C(=O)Nc1ccc(NC(=O)c2ccco2)cc1,0.19117647058823528,1
FC1=CC=CC=[C+]1,0.06818181818181818,1
CCOCCNCCC(O)=CCNC(Cl)N=CNCCO,0.13253012048192772,1
FC(F)(F)Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,0.1917808219178082,1
NC1=CCN(C2=C=C3C(O)=CC3C2CC=CC=CN=CNCCO)C=C1Cl,0.14018691588785046,1
Cc1ccc(NC(=O)Nc2cccc(Cl)c2)c(F)c1,0.2,1
C#C[C@H](C)Oc1cc([O-])cc2oc3c(O)cccc3c(=O)c12,0.49122807017543857,0
NC1C=CC2CC(=NC([C+]c3ccc(Cl)c(Cl)c3)=N2)NCCO1,0.11842105263157894,1
CC=NC=C=CC=CC1=NOCCN1,0.10810810810810811,1
CCC(=O)Nc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1,0.19047619047619047,1
COc1cccc(-c2nc3cc(N(C)C)ccc3[nH]2)c1,0.24528301886792453,1
C[C@H](O)CC[N@@H+](C)C[C@@H](O)Cn1c2ccccc2c2ccccc21,0.22641509433962265,1
C=C1[N-]C=CC=C1NC1=Nc2cccc(c2)[C-](OCCO)N1,0.14772727272727273,1
C=CC1=CCCC2(Nc3ccc(Cl)c(Cl)c3)NOCC#CC=CC(C)CC=C2C=CC#CNCN1,0.1188118811881188,1
CCN=CNc1ccc(Cl)c(Cl)c1,0.16,1
OC1CNC2=NCNc3cccc(Cl)c3N[P+]1=C=CC2,0.19718309859154928,1
N#Cc1cc(F)ccc1CN1CCN(Cc2ccc(Cl)cc2)CC1,0.13559322033898305,1
[N-]c1cccc(C2CC23C=C(Cl)C(Cl)=CC3)c1,0.19230769230769232,1
C=C(Cl)C(Cl)=CN1C=C2C=CCC=C(N1)OCCN2,0.1232876712328767,1
CCOC(=O)c1cnc2c(C(F)(F)F)cccc2c1Nc1ccc(NC(C)=O)cc1,0.175,1
CC(Cl)=CC=C1CC=CC2CN=C(N=C2NCCO)N(Cl)C1,0.15463917525773196,1
CC[C@@H](C)c1ccc(Cn2c(CN(C)C(C)=O)nc3ccccc32)cc1,0.203125,1
CC(CO)CNC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.17543859649122806,1
OCC1C=CC2CNC1=NC(c1ccc(Cl)c(Cl)c1)=N2,0.14084507042253522,1
ClC1=CC=C[P+]2C(Cl)C12,0.1111111111111111,1
Clc1ccc(N2CN=C3CCC=CC(N2)OCCN3)cc1Cl,0.15151515151515152,1
Cc1cccc[o+]1,0.18421052631578946,1
COC[C@@H](O)Cn1c2ccccc2c2ccccc21,0.27450980392156865,1
CCCO[C@@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)/C=C/[C@@H](CC)C(C)C)[C@@]4(C)CC[C@@H]32)C1,0.734375,0
ClCC1CCCCNCCOCC(Cl)=CNC1,0.12,1
COc1ccc(C=CC(=O)c2cc(OC)c(OC)c(OC)c2)cc1F,0.45098039215686275,0
CCc1ccc(NC(=O)CSc2nc(-c3ccc(OC)cc3)ns2)cc1,0.21739130434782608,1
Cc1cc(Nc2ccc(C(=O)N(C)C)cc2)c2ccccc2n1,0.2727272727272727,1
C=[C+]C(Cl)=CCNN1N=C(NCCO)C2=CC=CC21,0.10714285714285714,1
CCOCc1cc(CNC(C)C(N)c2ccccc2)ccc1OC,0.2608695652173913,1
CN1C=CC=CC=CN=NCN=C1,0.1,1
COc1cc(O)c(F)cc1OC,0.38235294117647056,1
C#CN1CN=C(NCCO)c2ccccc21,0.15873015873015872,1
CCC(O)CNCC(O)COc1ccc(Cl)cc1Cl,0.16901408450704225,1
OCC=C[O+]=C1CN=C(C=CC=CC[C+]Cl)N=C1NCCO,0.1111111111111111,1
Nc1c(F)cccc1CN1CCN(Cc2ccc(O)c(Cl)c2)CC1,0.19480519480519481,1
CCCOc1ccc(C=CC(=O)OCCCO)cc1,0.37777777777777777,1
C=C1C=C(Cl)C(Cl)=CC2CCONC(N1)c1ccccc12,0.15151515151515152,1
CC(C)(C)c1cccc(CNCC(O)c2ccccc2)c1,0.21428571428571427,1
CCn1c(SCC(=O)Nc2ccccc2C)nc2ccccc2c1=O,0.2459016393442623,1
C=C[C@](C)(O)CC(=O)N[C@H](C)CCC=C(C)C,0.4,0
COc1ccccc1NC(=O)c1c(-c2ccc(C(C)C)cc2)c2c3n(c(-c4ccccc4)cn13)CCCC2,0.20253164556962025,1
OCCNC1C(N2C=C=C(Cl)C(Cl)=C2)=NC2=CC=[N+]=CC21,0.09411764705882353,1
C#CC=CC=CCCCC(Cl)=CC=CNSC=Nc1ccccc1CNCCO,0.13414634146341464,1
CC[C@](C)(C[NH2+]C[C@@H](O)COc1ccc(Cl)cc1Cl)OC,0.21621621621621623,1
CC(C)[C@@H](CCO)Nc1ccnc2cc(Br)ccc12,0.1917808219178082,1
CCC1NOCCNC=CCN=CCC(c2ccccc2N=CNC(C=CCl)C=CCl)O1,0.13978494623655913,1
CC(NCc1cc(Cl)cc(Cl)c1)c1cccc(F)c1,0.14545454545454545,1
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.5957446808510638,0
C=C(C(Cl)=CCC1N=C(CO)c2cccn21)C(C)N,0.14864864864864866,1
CNC(C=CCN)CN(CO)CC=C(C)Cl,0.12121212121212122,1
OCCNC1=NCC2=CC(=Nc3ccccc31)C(Cl)C2Cl,0.136986301369863,1
CC=C(NC=NCC(C=CCC)CNC=CN=CCF)C(C)CCl,0.1527777777777778,1
C=CCNCCCC=CC(CC=C)=NC#N,0.15517241379310345,1
C=C1C(Cl)=CC(NOCN=CNC2C3=C(N)C2B=C=C3)=C1Cl,0.12371134020618557,1
OC[C@H](O)Cn1c2ccccc2c2ccccc21,0.22727272727272727,1
CCN(CC)CCCC(C)Nc1ccnc2cc(CO)ccc12,0.17721518987341772,1
CCN(C)C(=O)c1c[nH]c2cc(F)c(F)cc2c1=O,0.1746031746031746,1
OCCNc1nc(NCC=C(Cl)CC=NC=C=NCCOCCC=NC=CC#COCCl)nc2ccccc12,0.15217391304347827,1
CN=C(Cl)COC=CC=CN=CC1C=CCC(Cl)=C1,0.1590909090909091,1
N=C=[S+](NCCO)C1=NCC=CC1N=CNC=CC#[O+],0.11363636363636363,1
CCCOc1ccc(CNCC(O)c2cccc(C#N)c2)cc1OC,0.24285714285714285,1
C[S+]=C=CCc1c(C2CCCOCC2)ccc(Cl)c1Cl,0.16455696202531644,1
CC[C@@H](C)NC(=S)Nc1ccc(C)c(Cl)c1,0.16363636363636364,1
COc1ccc(-c2nc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)[nH]2)cc1O,0.3508771929824561,1
Clc1ccc(NC2NN3CC4=NCC=CC2=NCCCC43)cc1Cl,0.11538461538461539,1
OCCNC1=NCC([N+]c2ccc(Cl)c(Cl)c2)=CC=CC=C1,0.12,1
C[C@@]1(Br)C[C@@H]1C(=O)OCc1c(F)cc([N+](=O)[O-])cc1F,0.1875,1
N#CCCC1C#CCC1,0.09230769230769231,1
Cc1cc(N[C@H](N)CCC[NH3+])nc2ccccc12,0.2777777777777778,1
CCOC(NC)C(Cl)C=CNC1=NC2(Cl)C=CC=C2C(NCCO)=N1,0.1368421052631579,1
C=CC=C1CN=C(C=C=C(Cl)C2(Cl)COCCOC2)N=C1NCCO,0.14942528735632185,1
COc1cc(C)ccc1C(=O)N1CC[C@H](C)[C@@H](C)C1,0.2537313432835821,1
CC[C@H](NCc1ccc(O)c(C)c1)c1ccccc1F,0.2033898305084746,1
CCOc1ccc(Nc2cc(C)nc3c(C)cccc23)cc1,0.1917808219178082,1
C=C[C@H](CC)Oc1c(C(C)=O)c(C)cc2cc(OC)cc(O)c12,0.35,1
COc1ccc(OC)c(C(=O)C=Cc2ccccc2O)c1,0.47058823529411764,0
C=C(Cl)C(Cl)C=CC1=Nc2ccccc2CNCC(O)=N1,0.1746031746031746,1
C=C(Cl)CC=c1nc(NCON)c2cccc1c2,0.15873015873015872,1
NOCCc1nc2nc3ccc(cc13)C(Cl)C=CC=C2,0.14492753623188406,1
[B-]CC(Cl)=CC=C1NCN(NCCO)CC=CC=C=[P+]1,0.11458333333333333,1
O[C@@H]1[C@@H](O)[C@H](O)C[C@@H](O)[C@H]1O,1.0,0
COCc1ccc(NC(=O)Nc2ccc(F)c(Cl)c2)cc1F,0.21153846153846154,1
CCOc1ccc(Nc2ncc3ccccc3n2)c(OC)c1,0.24193548387096775,1
CC1[S+]CCOCCNC2CN=C1NC(C=CCl)C=C2Cl,0.11650485436893204,1
CC=CC1C=CC=CC#CCCC=C(Cl)CC(N=CCCNCCCl)=N1,0.11702127659574468,1
CC=C(Cl)NN1NN(CCO)Cc2ccccc21,0.2125,1
Clc1ccc(NSC=NC2C=C2)cc1Cl,0.1,1
COCNc1nc(NC=C(N)CCCC=CCOCCl)nc2ccccc12,0.20833333333333334,1
C#CC[C@H](C)Oc1nncc2ccccc12,0.22641509433962265,1
O=C(Nc1cccc(Br)c1)Nc1ccc([O-])c(Cl)c1,0.18,1
CC=CC=C1NN2CN=C1C(COC)C(Cl)=CC2C=CCl,0.125,1
COC(=O)C1=CN(C)C=C(C(=O)OC)C1c1ccc(Cl)c(Cl)c1,0.21428571428571427,1
Clc1ccc(C2CC3OCCNC3=NC=N2)cc1Cl,0.19298245614035087,1
CCCNCCNc1ccnc2cc(Cl)ccc12,0.16666666666666666,1
CC=CC=CCCC1=C2CN=C(C1)N=C2CCOCNc1ccc(Cl)c(Cl)c1,0.15384615384615385,1
COCCCCC(=O)Nc1nnc(Cc2ccc(OC)cc2)s1,0.24193548387096775,1
Nc1c(NSC=Nc2ccccc2CCCO)ccc(Cl)c1Cl,0.1518987341772152,1
CC(C)CC(=O)NC(=S)Nc1ccc(Cl)c(Cl)c1,0.20967741935483872,1
NCC=CC=C1N=C(C=C=CC=CCl)N=CN1PCO,0.11827956989247312,1
CONCc1ccccc1NN1C=C(Cl)C(Cl)=CC1,0.15714285714285714,1
C=CC1=CC=C(Cl)C(=NC2C#CC=CC=CCC#CN=CC=COC2)CNCCON1,0.10619469026548672,1
OCCNC1=NN2C=CC(C=Nc3cc[c-]cc31)C2,0.11764705882352941,1
CCOC(=O)c1cnc2ccc(C)cc2c1NC[C@@H](O)[C@@H](C)O,0.1780821917808219,1
CC1=CC=C(Cl)CNN=C(CO)C=C=CC=CN=C1,0.12048192771084337,1
COc1cc(OC)cc(N2C(=O)N(Cc3ccc(Cl)cc3)c3ccccc3S2(=O)=O)c1,0.26229508196721313,1
C=NC(=CC=NC1=NC2NCCOCC2CC=C=C1)C(=C)Cl,0.12244897959183673,1
OCCC1=NCN(C2=C=C(Cl)C(Cl)=C2)NC=CC=C=C1,0.10588235294117647,1
CC(C)c1ccccc1NC(=O)c1cccc(Br)c1,0.24285714285714285,1
OCCNc1nc(Nc2ccc(Cl)c(CC=CC=CC#CCCl)c2)nc2ccccc12,0.16883116883116883,1
CC1=C(CCO)CC1=CC1(C)N=C(Cl)C2C=C1C=CCO2,0.15625,1
COc1ccc(C=CC(=O)c2ccc(C)cc2O)cc1O,0.4230769230769231,0
OCCNC1=NCN(C2=CCC2Cl)C=CCCC=C1,0.12345679012345678,1
CCC(=O)c1c([O-])c2ccccc2n(C)c1=O,0.32075471698113206,1
OCC1=CC=CC=CNC=NCCCN1,0.125,1
COc1ccc(-c2oc3cc(C)c(C)cc3c(=O)c2OC(C)=O)cc1OC,0.5686274509803921,0
C[C@@H](CON)Oc1cc([O-])cc2oc3c(O)cccc3c(=O)c12,0.4745762711864407,0
C=C[C@@](C)(O)C[C@H](O)/C=C(\C)C[C@@H](O)/C=C(\C)CCC=C(C)C,0.55,0
CO[C@@H](C)CCOc1ccc2c(=O)cc(C)oc2c1,0.3103448275862069,1
CC=CCOC(=CC=CCl)CC#N,0.11290322580645161,1
CCOc1c(Cl)cc(CNC(=O)[C@H](C)c2ccccc2)cc1OC,0.3076923076923077,1
OCCNC1=NCN(c2cccc(Cl)c2)CC=CC=CC1,0.17142857142857143,1
Cc1[nH]c2ccccc2c(=O)c1O[C@@H](C)CC(C)(C)S,0.3275862068965517,1
ClOCCNN1CN(c2cccc(Cl)c2)Nc2ccccc21,0.16901408450704225,1
CC(C)(CN)CCNc1ccnc2cc(Cl)ccc12,0.1917808219178082,1
C#CC,0.05555555555555555,1
COCC(=O)OCCn1c(C)nc2ccccc2c1=O,0.2857142857142857,1
NCC=CCOCCNCCN=Cc1ccc(Cl)c(Cl)c1,0.1774193548387097,1
Nc1ccc(NC(N=CCO)c2ccc3cc2-3)cc1Cl,0.15492957746478872,1
Nc1ccc(F)cc1C(=O)Nc1nc(-c2ccccn2)cs1,0.14666666666666667,1
CC=Cc1cc(CNCC=CCNc2ccc(Cl)c(Cl)c2)cnc1NCCC,0.13157894736842105,1
COc1cc(OC)c(Nc2ncc3ccccc3n2)cc1Cl,0.23214285714285715,1
ClC1=CC=COCCc2nc(nc3ccccc23)NC=C1Cl,0.23728813559322035,1
C1=CNC=Nc2ccccc2C=1,0.15217391304347827,1
C#C[C@@H](C)Oc1c(O)ccc2c(=O)c(-c3ccc(O)cc3)coc12,0.4067796610169492,0
OCCNC1=CC(=NCSNC=CC=CCCl)CC=C1,0.10638297872340426,1
CCOC=C(C)C(C)=CCNC1=NC2=C=CC=C21,0.1506849315068493,1
OCCNC1=NC(NC=C2C=C(Cl)C(Cl)=CN2)=Nc2cccc1c2,0.14925373134328357,1
ClC1=CC=NOCNc2nc(nc3ccccc23)C=C1Cl,0.22413793103448276,1
OCCNC12CC1C2[SH]=CN1C=C=C(Cl)C(Cl)=C1,0.14606741573033707,1
COc1ccc(C(=O)C=Cc2cccc(O)c2OC)cc1,0.43137254901960786,0
COc1ccc2cc(NC(=O)c3ccc(Cl)c(OC)c3)ccc2n1,0.23809523809523808,1
CC(=O)Nc1cc(C)c(C)cc1N,0.20833333333333334,1
CCCCCCC(=O)Nc1cc(S(=O)(=O)CC)ccc1O,0.23076923076923078,1
OCCNN1[P+]C(NC=CC=C[N-]CCl)=Nc2ccccc21,0.15217391304347827,1
C=C1C=C2N=C3CC=CC(Cl)C(O)CNC(=N3)C12,0.14285714285714285,1
COc1ccc(C=CC(=O)c2ccccc2)c(C)c1OC,0.5531914893617021,0
CCC(C)N(C)C(=S)Nc1ccc(Cl)c(Cl)c1,0.15625,1
COc1ccc(C(=O)C=Cc2cc(Br)c(O)c(Br)c2)cc1OC,0.4230769230769231,0
C=CC=C1C=C2C(CC)CC1CC=NCCOC2N1C=C(Cl)C(Cl)=CC1,0.13924050632911392,1
Oc1ccc(F)c(CN2CCN(Cc3cccc(F)c3)CC2)c1F,0.19402985074626866,1
ClCC=CC=CNC1=NC2(NCCl)CC(=N1)NCCO2,0.12264150943396226,1
OCCNC1=Nc2c(ccc(Cl)c2Cl)NC=CC=CC=C1,0.11267605633802817,1
OCCc1nc(NC=CC=C(Cl)CCl)nc2ccccc12,0.22033898305084745,1
CC=CC=CCC#CC=CC=CN=C(NCCO)N1CC=C(Cl)CC1Cl,0.16,1
ClCC=CC=CNC1=NC2=CC2=CNCCON1,0.11940298507462686,1
CN(N=O)C1C(=O)c2ccccc2C(=O)C1=NC1CCCCC1,0.22413793103448276,1
COCCN(CCO)C(=O)c1cccc(NC(=O)c2ccco2)c1,0.22388059701492538,1
CC(NCc1ccc(O)c(F)c1)c1cc(Cl)ccc1Cl,0.19298245614035087,1
NC1=CC2N=C(c3ccc(Cl)c(Cl)c3)N=C(CCO)C=C12,0.11428571428571428,1
COc1cc2c(=O)oc3c(OC)c(O)cc4c(=O)oc(c1OC)c2c34,1.0,0
FC1=NC2=CC=[SH]C=C2OCCNC=N1,0.13636363636363635,1
CNOCC1=NC(C=CCCl)=NC2C=C12,0.14545454545454545,1
C=C1CN=C(Nc2ccc(Cl)c(Cl)c2)C1C=PCO,0.14444444444444443,1
OCCNC1=NC(C=CC=C(Cl)CC2=CC=NNC(Cl)=C2)=Nc2ccc1cc2,0.10256410256410256,1
Cc1ccc(C)c(-n2ccnc2SCC(=O)Nc2cc(C(N)=O)ccc2C)c1,0.1388888888888889,1
O=C(NNc1cc(N2CCCC2)nc(N2CCCC2)n1)c1ccccc1,0.18461538461538463,1
NOCNC1C2=[P+][B+]C=CC2=CC1(N)NC=C=CC=C(S)Cl,0.12121212121212122,1
Cc1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1C,0.18461538461538463,1
COc1c(Br)c([C@@H](C)O)c(OC)c2c1OCO2,0.35714285714285715,1
CNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2cccc(O)c12,0.2028985507246377,1
CC(=CNC1N=C(CCO)C=C2C=CC=[P-]=C21)CCl,0.17647058823529413,1
CCCN(CC(C)C)C(=O)Nc1ccc(NC(=O)c2ccco2)c(C)c1,0.18571428571428572,1
B1=CCNCOC[O+]1,0.08928571428571429,1
C=C1N=CNC=C(C)C#CCC1N=C(N=C[B+]CCO)Nc1ccc(Cl)c(Cl)c1,0.12244897959183673,1
COc1ccc(C(=O)N(Cc2cccnc2)c2nc3ccc(Cl)cc3s2)c(OC)c1,0.24390243902439024,1
CCOC(=O)c1cc(Nc2ccc(OCC)cc2)c2cc(Cl)ccc2n1,0.21794871794871795,1
OCC1=NC(NCC2=CC=C(Cl)C(Cl)[N-]2)c2ccccc21,0.16279069767441862,1
OC1=C(Cl)Cc2cc(ccc2Cl)NCCCC2=NCCC(=NBN=CC2)NC1,0.15853658536585366,1
C=CCC=COCC[P-]C1=NC(Nc2ccc(Cl)c(Cl)c2)=N1,0.14516129032258066,1
C=C(Cl)C(O)CC1=CNCN(CCOCl)c2ccccc2N1,0.15555555555555556,1
NC1=CN(N2C=CN=C[SH]=C=CCNC3C=CC=C=C32)CC=C1Cl,0.0891089108910891,1
CCOc1c(OC)cc(CNC(=O)[C@@H](C)c2ccccc2)cc1OC,0.3333333333333333,1
CCOc1ccc(C(=O)Nc2nonc2-c2ccccc2)cc1OC,0.2537313432835821,1
C=C(Cl)C[O-],0.10256410256410256,1
OC1=C=CCNC(S)N=C(c2ccccc2)NC1,0.15873015873015872,1
COc1ccc(-c2cn3c(C(=O)Nc4ccccc4)c(-c4ccc(F)cc4)c4c3n2CCCC4)cc1,0.2,1
Clc1ccc2c(c1Cl)Nc1nc(nc3ccccc13)N2,0.24,1
C=CCn1c(S[C@@H](C)COC)nc2ccccc2c1=O,0.25,1
OC1(Cc2cccc(F)c2)CCN(Cc2cccc(Cl)c2F)CC1,0.18055555555555555,1
CCC[C@H]1CC(=O)C=C(C)[C@@H]1C(=O)OC,0.23809523809523808,1
CC=CC=C=C1N=C(CO)C(C)N1c1ccc(Cl)c(Cl)c1,0.16049382716049382,1
C=CCSc1nc2ccccc2c(=O)n1CCOC,0.2631578947368421,1
OCCNC1CCC2=NC(=NCC2)N1CC=CN=C=NCC=CC(Cl)CCl,0.102803738317757,1
COC[C@H](NC1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)OC,0.49295774647887325,0
CCN(OC)C(=O)CNc1ccnc2cc(Cl)ccc12,0.19480519480519481,1
CC[C@@H]1CN(C(=O)c2sc3ccccc3c2Cl)C[C@H](C)O1,0.1780821917808219,1
ClC1=[C+]c2ccccc21,0.16279069767441862,1
C=C[C@@H](O)C[N@H+](C)CCc1c[nH]c2ccccc12,0.3870967741935484,1
C=C=C1CN=C(Nc2ccc(Cl)c(Cl)c2)N=C1NCCO,0.12941176470588237,1
CCC(C)NC(=S)Nc1ccc(Cl)cc1,0.18,1
O=C(NCc1ccco1)C1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,0.18072289156626506,1
CC(C)[C@@H](C)NC(=O)Nc1ccc(Cl)c(Cl)c1,0.1864406779661017,1
c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,0.28205128205128205,1
C=CC=C1CC(CCOCl)=NCNc2cccc(Cl)c21,0.1643835616438356,1
CNCCCCNc1ccnc2cc(F)c(Cl)cc12,0.14666666666666667,1
CC(O)CN(C)c1cccc(F)c1C(N)=O,0.28,1
C=CCN(CC(=O)OCC)Cc1cc(OC)c2c(c1)OCO2,0.5370370370370371,0
CCn1c(SCC(=O)Nc2cc(C(C)(C)C)ccc2OC)nc2ccccc2c1=O,0.2222222222222222,1
Cc1cc(F)ccc1NS(=O)(=O)c1cc2c3c(c1)CCN3C(=O)CC2,0.15217391304347827,1
Cc1cc2ccccc2n1CC(=O)Nc1cccc(OCC#N)c1,0.22058823529411764,1
C/C=C\c1ccc(OC)c(OC)c1,0.36363636363636365,1
CC=CC=CC=C1C=C=[SH]C=N1,0.09615384615384616,1
CC1C(Cl)=CCN(c2nc(NC#[P-])c3ccccc3n2)C1C,0.25,1
OCCNc1nc(NC=CC=C=[O+]CCl)nc2ccccc12,0.203125,1
CC1=CC=CC2=C3CC(NCCO)=NC(=N3)CC=NC(=CC=COCN1)C=CC2,0.13636363636363635,1
NOCCC1=NC(c2ccc(Cl)c(Cl)c2)=NC1,0.125,1
CN=CN=CCC=CCCCON1CC=C(C)CC1Cl,0.14285714285714285,1
CCOc1c(OC)cc(CNC(C)C(O)c2ccc(C)cc2)cc1OC,0.23809523809523808,1
CCNC1=NC(Nc2ccc(Cl)c(Cl)c2)=NCC1=CCCO,0.14666666666666667,1
CC=C1CN=C(Nc2ccc(Cl)c(CC)c2)NOCCN1,0.17333333333333334,1
N#CN=C1CCOCC=CC=CC=C(Cl)C(Cl)=CN1,0.0945945945945946,1
NC(=NC1=C[C-]C=CC1=CCNCCO)N[O+]1C=C(Cl)C(Cl)=CC1,0.12121212121212122,1
N=C1N=C(NCO)c2ccccc21,0.1836734693877551,1
ClC1=CC=C1NC=NC=C=[N+]=CC=CI,0.09722222222222222,1
O=c1c(O)c(-c2ccc(F)cc2)oc2ccccc12,0.4166666666666667,0
COCCOC[C@H](C)NC(=O)Cn1c(C)nc2ccccc2c1=O,0.23076923076923078,1
C=C=C(C)C(C)=CC1=C(O)C=CCC#CNCC=C(CCl)N=C(CNC)N1,0.13414634146341464,1
CCOc1ccc(C(=O)Nc2c3c(nn2-c2ccc(F)cc2)CSC3)cc1,0.14473684210526316,1
C=C(C)C(C)(C)C(=O)Nc1cc(S(=O)(=O)NC)ccc1O,0.20967741935483872,1
ClC=CCCCCCNC=CCOC1CN=NCC=C1Cl,0.13043478260869565,1
C=CC1=NC2=CC=CCN2CN1,0.12727272727272726,1
CCC(C)OC(=O)C=Cc1ccc(F)cc1,0.4146341463414634,0
COc1ccc(O)cc1C(=O)C=Cc1cccc(F)c1F,0.375,1
OCNCc1ccccc1SNc1cc(Cl)c(Cl)c2c1N2,0.1506849315068493,1
NC1=C(NCC2=C(Cl)[B+]C=CC2)N=NOCCC=C1,0.1111111111111111,1
Nc1cc(Cl)c(Cl)cc1NC1=NC=CCC=CC(CCO)=N1,0.12658227848101267,1
Cc1ccc(Cl)cc1C(=O)N1C[C@H](C)C[C@@H](C)C1,0.17857142857142858,1
C#C[C@@H](CCCC)Oc1cc([O-])cc2oc(C)cc(=O)c12,0.24285714285714285,1
C=C1CN=C2N=CC(Cl)(Cl)CC(O)CNC1=N2,0.17647058823529413,1
NSC#CC=CC=CC(ONC1=CC=CC1)c1ccc(Cl)c(Cl)c1,0.14084507042253522,1
CC(=O)Nc1cc(Cl)c(C)cc1O,0.24528301886792453,1
CCn1c(SCC(=O)Nc2cccc(C(F)(F)F)c2)nc2ccccc2c1=O,0.22058823529411764,1
O=C1c2ccccc2C2=Nc3ccccc3SC(c3ccc(Br)cc3)C12,0.16176470588235295,1
CCNc1nc(N[S-]C2=CCC(Cl)=C(Cl)O2)nc2c1=C[P+]=CC=2,0.12162162162162163,1
OC1[C@@H](O)CCC[C@@H]1O,0.35294117647058826,1
OCCNCC1=NC2[B+]C=CC=C12,0.11290322580645161,1
NC12COCC=C(Cl)C(Cl)=CCN1C=Nc1ccccc12,0.1728395061728395,1
NC(C=CN=CN1CCONCNCCC=CC=CN=C2CC(=CCl)NC2=C1Cl)c1ccccc1,0.13043478260869565,1
COc1cc(Br)c2nc(NCCCCO)nc(N)c2c1,0.24193548387096775,1
CC=CC1CN=C(NC=CC=CN)N=C1CCOC,0.11764705882352941,1
CC=CC=CC#CC=NC=CCCC1CCCCN2CN=CCC2=NCNc2cc(Cl)c(Cl)c(c2)N1,0.1262135922330097,1
CCOC(=O)c1cnc2ccccc2c1NCCCN(C)S(C)(=O)=O,0.19117647058823528,1
[NH3+]CCc1ccc2cc[nH]c2c1,0.5135135135135135,0
